,首爾,濟州,東京,沖繩,北京,上海,福州,廈門
2019-11-06-21,21.56,20.0,13,6,68.0,17.0,17.0,23.0
2019-11-06-22,21.72,16.5,21,5,68.0,19.0,16.0,22.0
2019-11-06-23,19.94,17.0,16,5,70.0,17.0,17.0,22.0
2019-11-07-00,19.94,18.0,10,4,69.0,15.0,18.0,21.0
2019-11-07-01,21.28,14.5,12,5,68.0,19.0,20.0,20.0
2019-11-07-02,24.78,17.5,14,6,63.0,17.0,22.0,22.0
2019-11-07-03,25.94,14.0,13,6,48.0,22.0,24.0,23.0
2019-11-07-04,26.0,18.5,10,4,25.0,24.0,24.0,26.0
2019-11-07-05,23.78,17.0,4,6,12.0,31.0,27.0,25.0
2019-11-07-06,23.33,19.5,11,6,6.0,33.0,26.0,28.0
2019-11-07-07,22.28,22.0,4,7,6.0,34.0,25.0,32.0
2019-11-07-08,22.28,20.0,8,7,5.0,35.0,28.0,32.0
2019-11-07-09,22.33,13.5,10,10,7.0,30.0,27.0,31.0
2019-11-07-10,27.5,12.0,10,8,4.0,22.0,22.0,27.0
2019-11-07-11,29.76,14.0,14,4,7.0,26.0,17.0,19.0
2019-11-07-12,30.67,17.0,43,-999,8.0,32.0,20.0,16.0
2019-11-07-13,26.35,22.0,67,8,10.0,38.0,21.0,17.0
2019-11-07-14,23.0,29.5,32,7,15.0,39.0,22.0,20.0
2019-11-07-15,19.24,25.5,17,8,20.0,40.0,22.0,19.0
2019-11-07-16,21.83,28.0,-6,7,22.0,34.0,23.0,20.0
2019-11-07-17,22.5,23.5,-11,6,27.0,39.0,35.0,21.0
2019-11-07-18,20.89,17.0,-7,5,29.0,39.0,26.0,22.0
2019-11-07-19,21.78,12.5,-3,4,34.0,50.0,29.0,23.0
2019-11-07-20,19.5,11.0,13,7,34.0,49.0,26.0,23.0
2019-11-07-21,18.0,10.0,19,3,33.0,44.0,32.0,21.0
2019-11-07-22,16.94,8.5,15,2,36.0,36.0,31.0,20.0
2019-11-07-23,15.69,7.5,12,4,36.0,30.0,33.0,22.0
2019-11-08-00,15.44,6.0,4,6,35.0,23.0,33.0,25.0
2019-11-08-01,14.17,8.0,1,8,36.0,21.0,32.0,31.0
2019-11-08-02,13.39,6.5,4,8,33.0,19.0,29.0,31.0
2019-11-08-03,13.78,6.0,3,9,34.0,18.0,30.0,25.0
2019-11-08-04,14.61,6.5,-1,10,35.0,17.0,30.0,26.0
2019-11-08-05,14.17,8.0,-4,8,35.0,17.0,29.0,29.0
2019-11-08-06,15.5,8.0,1,7,35.0,17.0,30.0,29.0
2019-11-08-07,16.67,8.0,-3,8,32.0,13.0,30.0,27.0
2019-11-08-08,17.89,8.5,2,8,31.0,9.0,28.0,25.0
2019-11-08-09,20.11,9.0,2,4,33.0,10.0,21.0,23.0
2019-11-08-10,21.53,7.0,6,7,36.0,7.0,17.0,20.0
2019-11-08-11,20.39,8.0,3,8,34.0,9.0,20.0,19.0
2019-11-08-12,18.89,8.0,32,7,32.0,10.0,19.0,18.0
2019-11-08-13,14.61,8.0,35,9,29.0,15.0,20.0,20.0
2019-11-08-14,15.41,8.0,31,8,33.0,12.0,20.0,24.0
2019-11-08-15,17.44,13.5,20,7,33.0,13.0,20.0,26.0
2019-11-08-16,18.11,9.5,12,6,34.0,13.0,25.0,27.0
2019-11-08-17,16.5,7.5,-6,6,37.0,14.0,30.0,30.0
2019-11-08-18,18.17,7.5,-11,8,40.0,11.0,31.0,29.0
2019-11-08-19,20.19,7.5,-6,8,45.0,11.0,31.0,28.0
2019-11-08-20,21.22,6.0,2,8,50.0,11.0,25.0,28.0
2019-11-08-21,23.24,6.5,-1,10,54.0,12.0,23.0,30.0
2019-11-08-22,23.39,5.5,5,10,56.0,10.0,24.0,26.0
2019-11-08-23,23.78,6.0,1,9,58.0,11.0,27.0,23.0
2019-11-09-00,22.67,7.0,9,8,58.0,9.0,30.0,21.0
2019-11-09-01,21.28,8.0,-1,6,55.0,9.0,31.0,23.0
2019-11-09-02,21.17,9.0,3,8,52.0,9.0,31.0,22.0
2019-11-09-03,20.44,10.5,2,7,42.0,8.0,31.0,23.0
2019-11-09-04,20.67,10.0,7,6,34.0,8.0,33.0,24.0
2019-11-09-05,19.56,9.0,4,7,29.0,7.0,33.0,26.0
2019-11-09-06,20.89,9.5,4,3,24.0,7.0,35.0,39.0
2019-11-09-07,21.44,9.0,2,4,23.0,8.0,36.0,38.0
2019-11-09-08,23.28,8.0,7,5,26.0,10.0,33.0,32.0
2019-11-09-09,26.0,9.0,7,6,26.0,11.0,31.0,26.0
2019-11-09-10,28.22,12.5,8,7,29.0,9.0,28.0,27.0
2019-11-09-11,26.61,9.0,10,3,29.0,8.0,27.0,31.0
2019-11-09-12,24.44,11.0,20,3,-999.0,-999.0,-999.0,-999.0
2019-11-09-13,19.94,9.0,36,4,46.0,12.0,21.0,29.0
2019-11-09-14,16.17,10.5,28,5,65.0,13.0,21.0,28.0
2019-11-09-15,11.72,12.0,14,5,90.0,14.0,22.0,29.0
2019-11-09-16,15.56,12.5,13,4,127.0,18.0,26.0,29.0
2019-11-09-17,18.0,12.5,1,2,154.0,21.0,27.0,30.0
2019-11-09-18,22.78,17.5,-6,1,172.0,21.0,31.0,28.0
2019-11-09-19,23.12,17.5,-10,1,170.0,20.0,28.0,26.0
2019-11-09-20,24.53,15.0,4,4,168.0,17.0,22.0,26.0
2019-11-09-21,25.25,16.5,6,6,172.0,15.0,17.0,26.0
2019-11-09-22,28.19,12.5,5,6,163.0,14.0,16.0,26.0
2019-11-09-23,28.25,12.5,7,6,148.0,16.0,18.0,23.0
2019-11-10-00,26.83,13.5,10,3,144.0,16.0,20.0,23.0
2019-11-10-01,25.72,13.5,10,2,112.0,15.0,21.0,19.0
2019-11-10-02,25.44,14.5,20,2,87.0,15.0,21.0,17.0
2019-11-10-03,24.06,13.0,21,2,50.0,16.0,23.0,17.0
2019-11-10-04,24.17,11.0,16,5,8.0,20.0,24.0,21.0
2019-11-10-05,22.61,10.0,13,2,7.0,22.0,24.0,25.0
2019-11-10-06,24.56,8.0,10,4,12.0,23.0,26.0,26.0
2019-11-10-07,25.11,11.0,13,2,17.0,24.0,29.0,24.0
2019-11-10-08,27.17,12.0,6,5,31.0,24.0,27.0,24.0
2019-11-10-09,29.61,16.0,9,5,34.0,24.0,26.0,20.0
2019-11-10-10,32.94,14.5,9,7,33.0,24.0,27.0,15.0
2019-11-10-11,33.5,13.0,4,4,33.0,31.0,24.0,13.0
2019-11-10-12,35.5,10.5,34,3,29.0,40.0,17.0,12.0
2019-11-10-13,32.22,13.5,35,5,29.0,53.0,12.0,13.0
2019-11-10-14,29.17,13.0,33,7,30.0,63.0,13.0,13.0
2019-11-10-15,26.11,12.5,22,3,30.0,59.0,17.0,14.0
2019-11-10-16,23.83,12.0,7,4,31.0,56.0,21.0,14.0
2019-11-10-17,22.56,10.5,-11,8,29.0,55.0,22.0,12.0
2019-11-10-18,26.67,15.5,-13,9,27.0,58.0,26.0,14.0
2019-11-10-19,28.67,15.0,-14,7,27.0,60.0,29.0,15.0
2019-11-10-20,24.06,14.0,3,7,24.0,58.0,31.0,17.0
2019-11-10-21,15.39,30.5,7,11,18.0,54.0,31.0,16.0
2019-11-10-22,12.06,38.0,7,12,13.0,56.0,34.0,17.0
2019-11-10-23,11.75,39.0,11,10,11.0,57.0,35.0,19.0
2019-11-11-00,14.72,32.0,4,8,12.0,61.0,35.0,18.0
2019-11-11-01,13.61,26.5,5,9,12.0,60.0,37.0,21.0
2019-11-11-02,14.94,24.0,4,7,12.0,59.0,38.0,25.0
2019-11-11-03,15.39,22.0,6,7,11.0,56.0,37.0,33.0
2019-11-11-04,13.39,23.0,10,7,12.0,55.0,39.0,42.0
2019-11-11-05,11.11,20.5,8,8,13.0,57.0,39.0,45.0
2019-11-11-06,11.94,21.0,6,8,14.0,56.0,36.0,46.0
2019-11-11-07,11.56,24.0,7,10,14.0,56.0,39.0,50.0
2019-11-11-08,12.11,25.5,-2,8,18.0,59.0,40.0,53.0
2019-11-11-09,11.88,22.5,12,6,18.0,58.0,36.0,54.0
2019-11-11-10,13.35,20.5,14,7,19.0,46.0,34.0,46.0
2019-11-11-11,11.56,21.0,20,7,17.0,35.0,33.0,43.0
2019-11-11-12,12.39,18.0,20,6,12.0,29.0,32.0,42.0
2019-11-11-13,14.56,16.5,25,7,9.0,29.0,33.0,36.0
2019-11-11-14,13.94,18.0,33,7,8.0,26.0,30.0,32.0
2019-11-11-15,16.11,14.5,23,7,11.0,22.0,29.0,28.0
2019-11-11-16,17.72,13.5,10,9,13.0,24.0,30.0,23.0
2019-11-11-17,18.67,17.0,2,10,15.0,26.0,33.0,22.0
2019-11-11-18,16.94,16.0,0,13,18.0,31.0,36.0,25.0
2019-11-11-19,17.65,15.5,-1,13,24.0,37.0,39.0,27.0
2019-11-11-20,19.78,13.5,7,15,29.0,45.0,44.0,30.0
2019-11-11-21,17.56,13.5,7,14,29.0,47.0,45.0,32.0
2019-11-11-22,16.33,15.0,9,18,28.0,49.0,47.0,33.0
2019-11-11-23,15.67,12.5,15,21,31.0,46.0,51.0,40.0
2019-11-12-00,17.22,14.0,8,21,34.0,37.0,50.0,45.0
2019-11-12-01,16.33,12.5,25,19,36.0,32.0,50.0,47.0
2019-11-12-02,16.61,14.5,15,22,38.0,31.0,49.0,44.0
2019-11-12-03,16.28,12.5,13,21,37.0,29.0,45.0,39.0
2019-11-12-04,16.78,11.0,8,20,38.0,31.0,45.0,33.0
2019-11-12-05,16.0,13.0,7,17,39.0,31.0,43.0,33.0
2019-11-12-06,17.44,14.0,10,15,39.0,32.0,44.0,33.0
2019-11-12-07,17.94,13.5,0,15,41.0,28.0,46.0,35.0
2019-11-12-08,20.06,16.5,1,19,42.0,27.0,48.0,36.0
2019-11-12-09,21.72,13.0,5,20,43.0,24.0,47.0,36.0
2019-11-12-10,24.17,12.5,11,15,47.0,23.0,45.0,33.0
2019-11-12-11,22.65,10.5,12,14,52.0,23.0,44.0,31.0
2019-11-12-12,23.53,9.0,31,10,56.0,23.0,41.0,34.0
2019-11-12-13,22.06,8.5,37,10,58.0,21.0,40.0,37.0
2019-11-12-14,23.81,10.5,27,12,59.0,20.0,36.0,35.0
2019-11-12-15,26.06,11.5,10,12,63.0,18.0,30.0,34.0
2019-11-12-16,29.44,9.5,1,11,66.0,22.0,28.0,63.0
2019-11-12-17,26.47,10.0,-9,9,69.0,20.0,29.0,57.0
2019-11-12-18,27.5,12.5,-15,8,69.0,22.0,31.0,54.0
2019-11-12-19,28.0,17.5,-8,7,73.0,25.0,29.0,59.0
2019-11-12-20,31.89,13.0,-4,8,75.0,30.0,28.0,58.0
2019-11-12-21,31.67,14.5,-2,9,74.0,27.0,26.0,54.0
2019-11-12-22,31.5,9.0,2,8,67.0,27.0,23.0,55.0
2019-11-12-23,29.61,11.0,0,9,32.0,24.0,23.0,49.0
2019-11-13-00,28.72,9.5,5,10,21.0,23.0,28.0,46.0
2019-11-13-01,26.61,13.0,-2,10,14.0,18.0,30.0,44.0
2019-11-13-02,25.94,9.0,4,11,13.0,17.0,35.0,44.0
2019-11-13-03,24.72,10.5,7,12,14.0,17.0,34.0,46.0
2019-11-13-04,24.61,9.5,4,14,15.0,20.0,33.0,59.0
2019-11-13-05,24.61,9.0,5,17,14.0,17.0,33.0,58.0
2019-11-13-06,24.94,9.5,4,15,13.0,21.0,33.0,58.0
2019-11-13-07,25.78,15.0,4,16,20.0,24.0,37.0,64.0
2019-11-13-08,28.28,14.5,9,16,17.0,36.0,39.0,81.0
2019-11-13-09,30.78,19.5,7,13,6.0,52.0,38.0,92.0
2019-11-13-10,33.06,16.5,11,13,3.0,71.0,36.0,66.0
2019-11-13-11,32.17,16.0,12,10,5.0,87.0,31.0,42.0
2019-11-13-12,29.72,12.0,14,9,6.0,107.0,30.0,41.0
2019-11-13-13,26.56,10.5,12,10,6.0,123.0,28.0,42.0
2019-11-13-14,25.78,7.5,21,8,7.0,125.0,27.0,39.0
2019-11-13-15,21.39,6.5,13,6,5.0,106.0,30.0,38.0
2019-11-13-16,14.94,9.0,15,8,5.0,79.0,32.0,30.0
2019-11-13-17,7.5,14.0,7,12,6.0,54.0,32.0,34.0
2019-11-13-18,6.39,18.0,0,8,6.0,53.0,33.0,23.0
2019-11-13-19,6.28,19.5,10,12,7.0,61.0,32.0,26.0
2019-11-13-20,6.33,17.0,12,10,7.0,70.0,34.0,26.0
2019-11-13-21,6.94,22.0,17,12,10.0,63.0,34.0,30.0
2019-11-13-22,6.56,29.5,17,10,8.0,52.0,32.0,36.0
2019-11-13-23,6.33,28.5,20,11,10.0,38.0,38.0,39.0
2019-11-14-00,7.41,17.5,19,10,9.0,31.0,39.0,40.0
2019-11-14-01,5.44,17.0,17,13,11.0,26.0,39.0,35.0
2019-11-14-02,5.33,12.0,13,13,12.0,25.0,40.0,38.0
2019-11-14-03,4.78,14.5,22,6,12.0,26.0,40.0,44.0
2019-11-14-04,4.11,19.0,19,3,12.0,28.0,37.0,47.0
2019-11-14-05,3.89,14.5,5,4,15.0,26.0,34.0,48.0
2019-11-14-06,3.67,10.0,13,7,17.0,23.0,31.0,50.0
2019-11-14-07,3.5,11.5,13,15,20.0,22.0,29.0,47.0
2019-11-14-08,3.72,9.5,19,19,21.0,20.0,30.0,43.0
2019-11-14-09,4.5,8.5,11,16,23.0,19.0,31.0,40.0
2019-11-14-10,6.06,8.5,8,13,24.0,18.0,32.0,39.0
2019-11-14-11,5.72,7.0,19,13,27.0,18.0,34.0,35.0
2019-11-14-12,6.24,7.0,18,16,27.0,18.0,37.0,34.0
2019-11-14-13,6.71,7.5,33,17,29.0,18.0,37.0,36.0
2019-11-14-14,7.0,7.0,39,17,30.0,19.0,44.0,40.0
2019-11-14-15,5.5,8.5,19,17,30.0,17.0,42.0,43.0
2019-11-14-16,6.94,7.5,9,12,32.0,18.0,39.0,44.0
2019-11-14-17,7.18,9.0,-15,9,33.0,18.0,29.0,39.0
2019-11-14-18,9.18,9.5,-999,7,34.0,15.0,25.0,30.0
2019-11-14-19,9.47,11.0,-15,8,39.0,15.0,22.0,32.0
2019-11-14-20,12.33,12.5,-13,8,38.0,18.0,19.0,34.0
2019-11-14-21,11.18,11.0,-8,10,41.0,21.0,16.0,31.0
2019-11-14-22,12.5,14.5,-3,9,42.0,22.0,14.0,24.0
2019-11-14-23,10.72,14.5,-7,11,38.0,22.0,18.0,21.0
2019-11-15-00,11.39,11.0,-1,7,36.0,20.0,17.0,17.0
2019-11-15-01,10.5,21.0,1,8,33.0,19.0,18.0,16.0
2019-11-15-02,9.67,17.5,-1,8,30.0,17.0,17.0,19.0
2019-11-15-03,8.5,13.5,-1,6,31.0,17.0,16.0,17.0
2019-11-15-04,7.78,11.5,2,7,33.0,15.0,16.0,16.0
2019-11-15-05,7.44,15.0,-2,5,34.0,15.0,16.0,18.0
2019-11-15-06,9.94,14.0,1,3,30.0,17.0,16.0,21.0
2019-11-15-07,9.89,15.5,-1,4,29.0,18.0,17.0,29.0
2019-11-15-08,10.33,15.0,0,3,31.0,20.0,17.0,30.0
2019-11-15-09,11.5,10.0,4,5,35.0,22.0,18.0,26.0
2019-11-15-10,13.67,9.5,6,3,40.0,22.0,17.0,20.0
2019-11-15-11,14.72,12.0,5,2,42.0,23.0,12.0,13.0
2019-11-15-12,15.11,10.0,12,4,43.0,23.0,12.0,14.0
2019-11-15-13,15.59,10.0,30,6,43.0,23.0,13.0,16.0
2019-11-15-14,15.81,12.5,31,2,41.0,24.0,12.0,18.0
2019-11-15-15,18.12,11.0,17,2,42.0,24.0,13.0,18.0
2019-11-15-16,18.59,10.5,8,5,38.0,23.0,14.0,17.0
2019-11-15-17,18.72,16.0,-3,6,36.0,22.0,13.0,16.0
2019-11-15-18,18.61,20.5,-9,2,35.0,21.0,14.0,17.0
2019-11-15-19,19.11,21.5,-12,8,35.0,24.0,14.0,16.0
2019-11-15-20,20.56,14.5,4,8,34.0,24.0,13.0,17.0
2019-11-15-21,19.29,13.5,3,10,35.0,22.0,13.0,16.0
2019-11-15-22,19.39,10.0,14,10,35.0,21.0,14.0,15.0
2019-11-15-23,17.82,11.0,12,10,35.0,19.0,15.0,16.0
2019-11-16-00,17.61,11.0,16,9,37.0,19.0,15.0,15.0
2019-11-16-01,17.22,15.5,4,10,37.0,18.0,18.0,15.0
2019-11-16-02,17.5,7.5,10,11,38.0,17.0,16.0,16.0
2019-11-16-03,17.56,9.5,10,12,37.0,17.0,17.0,17.0
2019-11-16-04,18.0,9.5,8,11,36.0,16.0,15.0,19.0
2019-11-16-05,17.78,9.5,7,11,37.0,19.0,15.0,23.0
2019-11-16-06,17.89,8.5,7,10,34.0,17.0,15.0,28.0
2019-11-16-07,17.61,9.0,5,10,34.0,15.0,16.0,31.0
2019-11-16-08,19.22,13.5,7,8,37.0,19.0,18.0,33.0
2019-11-16-09,18.56,10.5,12,9,42.0,21.0,17.0,33.0
2019-11-16-10,19.56,8.5,18,7,42.0,21.0,18.0,33.0
2019-11-16-11,19.89,8.5,13,8,45.0,22.0,21.0,38.0
2019-11-16-12,21.61,8.5,28,6,47.0,22.0,18.0,30.0
2019-11-16-13,24.44,7.5,41,6,53.0,25.0,14.0,25.0
2019-11-16-14,25.56,5.5,40,6,56.0,26.0,13.0,20.0
2019-11-16-15,23.56,9.0,20,4,60.0,26.0,16.0,20.0
2019-11-16-16,25.44,9.0,5,7,64.0,24.0,16.0,25.0
2019-11-16-17,26.78,11.5,-6,8,62.0,24.0,14.0,25.0
2019-11-16-18,33.39,14.5,-15,7,65.0,26.0,16.0,18.0
2019-11-16-19,36.28,21.5,-4,10,63.0,31.0,19.0,15.0
2019-11-16-20,36.89,18.0,5,8,59.0,34.0,20.0,15.0
2019-11-16-21,33.72,15.0,9,6,54.0,38.0,20.0,14.0
2019-11-16-22,28.39,8.5,11,4,51.0,32.0,18.0,17.0
2019-11-16-23,26.44,10.5,19,4,49.0,23.0,18.0,20.0
2019-11-17-00,24.83,9.5,18,6,49.0,20.0,20.0,21.0
2019-11-17-01,20.0,10.0,17,4,46.0,16.0,16.0,23.0
2019-11-17-02,18.28,14.0,19,2,42.0,13.0,18.0,34.0
2019-11-17-03,16.0,9.5,10,3,43.0,14.0,15.0,31.0
2019-11-17-04,16.56,10.5,14,2,43.0,12.0,17.0,32.0
2019-11-17-05,15.72,8.5,14,4,45.0,12.0,16.0,38.0
2019-11-17-06,17.33,8.5,8,5,46.0,10.0,19.0,53.0
2019-11-17-07,16.5,9.0,4,3,48.0,12.0,21.0,58.0
2019-11-17-08,17.56,11.0,10,3,52.0,12.0,23.0,59.0
2019-11-17-09,17.94,15.0,9,3,60.0,15.0,24.0,48.0
2019-11-17-10,18.5,15.5,8,4,68.0,14.0,19.0,29.0
2019-11-17-11,18.44,18.0,16,4,76.0,14.0,19.0,22.0
2019-11-17-12,19.22,17.5,19,8,80.0,16.0,19.0,23.0
2019-11-17-13,18.56,17.5,34,7,80.0,18.0,20.0,36.0
2019-11-17-14,16.56,18.0,22,6,71.0,22.0,20.0,34.0
2019-11-17-15,13.89,16.0,13,6,58.0,24.0,20.0,29.0
2019-11-17-16,12.06,16.0,1,5,53.0,26.0,24.0,30.0
2019-11-17-17,9.94,21.5,-13,5,60.0,28.0,31.0,30.0
2019-11-17-18,10.41,21.5,-16,7,73.0,36.0,34.0,27.0
2019-11-17-19,9.53,15.5,-8,5,75.0,45.0,33.0,26.0
2019-11-17-20,9.0,12.5,-5,6,78.0,65.0,32.0,29.0
2019-11-17-21,7.33,11.0,2,6,44.0,72.0,33.0,29.0
2019-11-17-22,8.5,9.5,0,5,17.0,77.0,33.0,31.0
2019-11-17-23,9.78,9.0,2,4,15.0,121.0,34.0,31.0
2019-11-18-00,9.47,10.0,4,5,16.0,133.0,37.0,31.0
2019-11-18-01,6.44,8.0,7,3,15.0,113.0,41.0,36.0
2019-11-18-02,6.83,26.0,1,4,15.0,60.0,39.0,43.0
2019-11-18-03,5.39,15.5,9,3,15.0,24.0,39.0,46.0
2019-11-18-04,5.33,14.5,11,4,10.0,22.0,35.0,48.0
2019-11-18-05,6.11,11.0,12,4,7.0,29.0,34.0,53.0
2019-11-18-06,8.33,11.0,9,6,7.0,32.0,35.0,63.0
2019-11-18-07,9.33,8.5,6,5,10.0,28.0,34.0,75.0
2019-11-18-08,11.11,11.5,7,7,11.0,27.0,32.0,73.0
2019-11-18-09,16.89,14.0,7,8,13.0,32.0,31.0,70.0
2019-11-18-10,20.22,23.0,5,9,17.0,34.0,34.0,65.0
2019-11-18-11,20.22,29.0,4,2,25.0,44.0,40.0,53.0
2019-11-18-12,20.5,16.0,28,4,28.0,57.0,47.0,45.0
2019-11-18-13,19.0,29.5,48,5,23.0,62.0,52.0,37.0
2019-11-18-14,20.83,33.0,39,9,26.0,59.0,80.0,32.0
2019-11-18-15,22.94,36.0,17,6,30.0,58.0,68.0,34.0
2019-11-18-16,18.39,39.0,19,1,28.0,56.0,39.0,43.0
2019-11-18-17,11.72,39.5,5,0,21.0,52.0,31.0,39.0
2019-11-18-18,9.06,36.5,3,0,21.0,53.0,29.0,38.0
2019-11-18-19,7.78,31.5,3,1,21.0,54.0,26.0,35.0
2019-11-18-20,7.83,25.5,8,1,23.0,53.0,23.0,38.0
2019-11-18-21,7.24,17.5,12,0,24.0,49.0,18.0,32.0
2019-11-18-22,7.06,15.5,14,3,27.0,46.0,20.0,30.0
2019-11-18-23,6.89,12.5,6,1,30.0,45.0,22.0,26.0
2019-11-19-00,7.28,15.0,7,2,24.0,43.0,22.0,25.0
2019-11-19-01,7.39,14.5,4,7,20.0,44.0,20.0,24.0
2019-11-19-02,8.0,14.0,10,7,11.0,46.0,22.0,25.0
2019-11-19-03,9.06,12.0,2,7,10.0,44.0,22.0,25.0
2019-11-19-04,8.94,13.0,1,10,7.0,40.0,21.0,22.0
2019-11-19-05,7.47,12.0,4,14,6.0,37.0,19.0,24.0
2019-11-19-06,6.88,11.5,7,15,8.0,39.0,16.0,27.0
2019-11-19-07,7.35,12.5,9,16,6.0,40.0,14.0,27.0
2019-11-19-08,8.41,14.0,10,18,7.0,42.0,12.0,24.0
2019-11-19-09,7.44,12.0,13,21,6.0,46.0,12.0,20.0
2019-11-19-10,8.62,11.0,14,19,8.0,45.0,12.0,18.0
2019-11-19-11,9.5,11.0,13,16,9.0,38.0,15.0,19.0
2019-11-19-12,9.78,10.0,20,16,15.0,27.0,20.0,18.0
2019-11-19-13,8.72,12.5,32,16,19.0,26.0,23.0,18.0
2019-11-19-14,9.67,13.0,35,15,18.0,31.0,22.0,19.0
2019-11-19-15,9.39,13.0,21,13,18.0,34.0,20.0,25.0
2019-11-19-16,9.44,11.5,9,9,22.0,33.0,21.0,30.0
2019-11-19-17,9.28,11.0,0,10,26.0,28.0,28.0,33.0
2019-11-19-18,9.41,14.5,-6,8,33.0,28.0,27.0,29.0
2019-11-19-19,9.53,10.5,-13,6,37.0,23.0,25.0,25.0
2019-11-19-20,10.0,12.5,-5,7,37.0,21.0,20.0,21.0
2019-11-19-21,8.47,11.0,-8,5,37.0,20.0,18.0,18.0
2019-11-19-22,8.72,11.0,-1,7,41.0,18.0,17.0,18.0
2019-11-19-23,8.17,11.0,-1,7,46.0,18.0,19.0,17.0
2019-11-20-00,9.18,11.0,-5,6,42.0,18.0,21.0,17.0
2019-11-20-01,8.61,9.5,-3,5,39.0,19.0,21.0,15.0
2019-11-20-02,8.61,10.5,-3,3,44.0,20.0,17.0,14.0
2019-11-20-03,7.5,11.5,-2,7,48.0,20.0,16.0,15.0
2019-11-20-04,7.72,10.0,-1,8,51.0,20.0,17.0,13.0
2019-11-20-05,7.06,9.5,-1,5,49.0,21.0,16.0,14.0
2019-11-20-06,8.11,9.5,-1,8,42.0,21.0,16.0,14.0
2019-11-20-07,8.78,9.0,1,5,42.0,21.0,15.0,13.0
2019-11-20-08,8.89,9.0,-1,7,39.0,23.0,15.0,14.0
2019-11-20-09,8.82,8.5,5,9,44.0,26.0,15.0,16.0
2019-11-20-10,9.65,8.5,2,5,48.0,25.0,16.0,16.0
2019-11-20-11,9.71,9.0,-999,7,54.0,22.0,17.0,17.0
2019-11-20-12,12.17,8.0,-999,5,60.0,20.0,17.0,17.0
2019-11-20-13,12.0,10.0,-999,4,65.0,21.0,20.0,17.0
2019-11-20-14,11.71,9.0,15,8,66.0,22.0,22.0,17.0
2019-11-20-15,9.53,9.0,4,8,73.0,21.0,24.0,15.0
2019-11-20-16,11.76,10.0,-7,9,80.0,22.0,18.0,16.0
2019-11-20-17,11.81,11.0,-4,10,81.0,24.0,18.0,17.0
2019-11-20-18,12.28,22.0,-7,16,77.0,24.0,20.0,21.0
2019-11-20-19,12.67,17.0,-4,14,83.0,28.0,21.0,22.0
2019-11-20-20,14.39,19.0,0,15,80.0,30.0,21.0,21.0
2019-11-20-21,15.17,13.0,-3,18,81.0,29.0,20.0,21.0
2019-11-20-22,17.22,14.0,-2,17,82.0,30.0,19.0,20.0
2019-11-20-23,17.11,11.0,1,16,81.0,26.0,18.0,17.0
2019-11-21-00,17.56,12.0,2,13,84.0,21.0,18.0,15.0
2019-11-21-01,15.06,10.0,7,10,82.0,15.0,18.0,17.0
2019-11-21-02,15.0,10.0,-1,11,81.0,12.0,18.0,16.0
2019-11-21-03,14.61,10.0,4,9,77.0,10.0,17.0,15.0
2019-11-21-04,15.44,9.0,1,8,85.0,11.0,15.0,16.0
2019-11-21-05,14.72,8.0,4,9,78.0,10.0,14.0,15.0
2019-11-21-06,15.72,10.0,1,9,80.0,11.0,14.0,15.0
2019-11-21-07,16.17,15.0,4,7,69.0,11.0,13.0,13.0
2019-11-21-08,16.83,11.0,1,7,71.0,16.0,14.0,14.0
2019-11-21-09,17.28,12.0,2,8,71.0,17.0,14.0,13.0
2019-11-21-10,17.72,10.0,8,6,72.0,16.0,13.0,14.0
2019-11-21-11,15.94,8.0,0,8,82.0,12.0,12.0,14.0
2019-11-21-12,17.44,9.0,7,6,78.0,11.0,12.0,12.0
2019-11-21-13,18.18,8.0,28,5,91.0,12.0,12.0,14.0
2019-11-21-14,21.94,6.0,22,8,99.0,12.0,12.0,16.0
2019-11-21-15,17.69,7.0,13,7,97.0,13.0,14.0,16.0
2019-11-21-16,17.88,7.0,10,6,99.0,11.0,15.0,16.0
2019-11-21-17,17.39,6.0,-7,4,105.0,12.0,17.0,19.0
2019-11-21-18,17.89,4.0,-12,3,106.0,14.0,21.0,24.0
2019-11-21-19,20.28,6.0,-4,4,110.0,15.0,21.0,24.0
2019-11-21-20,21.72,5.0,3,5,113.0,17.0,21.0,24.0
2019-11-21-21,20.56,3.0,4,5,115.0,16.0,20.0,26.0
2019-11-21-22,20.83,2.0,10,3,116.0,17.0,21.0,27.0
2019-11-21-23,19.47,2.0,7,5,119.0,18.0,20.0,28.0
2019-11-22-00,19.89,3.0,3,6,120.0,19.0,20.0,29.0
2019-11-22-01,18.67,13.0,8,7,117.0,18.0,19.0,32.0
2019-11-22-02,19.39,11.0,14,5,112.0,19.0,20.0,32.0
2019-11-22-03,19.67,8.0,17,4,107.0,19.0,18.0,37.0
2019-11-22-04,21.17,10.0,8,6,109.0,18.0,18.0,47.0
2019-11-22-05,22.44,8.0,1,9,110.0,18.0,19.0,51.0
2019-11-22-06,23.39,9.0,6,7,114.0,17.0,16.0,53.0
2019-11-22-07,23.33,13.0,6,9,117.0,17.0,16.0,47.0
2019-11-22-08,22.67,10.0,2,8,121.0,21.0,17.0,42.0
2019-11-22-09,23.17,11.0,4,7,123.0,29.0,17.0,38.0
2019-11-22-10,24.94,10.0,5,9,131.0,36.0,16.0,34.0
2019-11-22-11,25.44,7.0,7,7,137.0,40.0,17.0,26.0
