,首爾,濟州,東京,沖繩,北京,上海,福州,廈門
2019-11-19-19,3.06,1.5,1,0,1.15,3.06,1.53,1.15
2019-11-19-20,3.17,1.5,1,1,1.15,3.06,1.53,1.53
2019-11-19-21,3.17,1.5,1,0,1.15,3.06,1.91,1.15
2019-11-19-22,3.28,1.5,1,0,1.15,3.06,1.91,1.15
2019-11-19-23,3.17,1.0,1,0,1.53,2.67,1.91,1.15
2019-11-20-00,3.11,1.0,1,1,1.15,3.06,2.29,0.76
2019-11-20-01,3.28,1.0,1,-999,1.15,2.67,2.29,0.76
2019-11-20-02,3.28,1.0,1,0,1.91,2.67,1.91,0.76
2019-11-20-03,3.33,1.0,1,0,1.91,2.67,2.29,0.76
2019-11-20-04,3.44,1.0,1,0,2.29,2.67,2.29,1.15
2019-11-20-05,3.61,1.5,1,0,1.91,2.67,2.29,1.15
2019-11-20-06,3.61,2.0,1,1,2.29,2.67,2.29,0.76
2019-11-20-07,3.78,2.5,1,0,2.29,3.06,2.29,0.76
2019-11-20-08,4.0,2.0,1,1,2.29,3.44,2.29,1.15
2019-11-20-09,3.78,2.5,1,0,2.67,3.82,2.29,1.15
2019-11-20-10,3.94,2.0,1,0,3.44,3.44,2.29,1.15
2019-11-20-11,4.0,1.5,-999,0,3.44,3.06,2.29,1.15
2019-11-20-12,3.67,2.0,-999,0,3.44,2.67,2.29,1.15
2019-11-20-13,3.65,2.0,1,1,3.44,3.06,2.29,1.53
2019-11-20-14,3.47,2.0,1,0,3.82,3.06,2.29,1.53
2019-11-20-15,3.44,2.0,1,0,3.82,3.06,1.91,1.15
2019-11-20-16,3.35,2.0,1,0,3.82,2.67,1.91,1.53
2019-11-20-17,3.59,2.0,1,1,3.44,2.67,1.91,1.15
2019-11-20-18,3.83,2.0,1,6,3.06,2.67,1.91,1.15
2019-11-20-19,4.06,1.0,1,6,3.06,2.67,1.91,1.15
2019-11-20-20,4.33,1.0,1,2,2.67,2.29,2.29,1.15
2019-11-20-21,4.72,1.0,1,2,2.67,2.29,2.29,1.15
2019-11-20-22,4.72,1.0,1,3,2.67,2.29,2.29,1.15
2019-11-20-23,4.78,1.0,1,1,3.06,2.29,2.29,0.76
2019-11-21-00,4.22,1.0,1,1,4.2,2.29,2.29,0.76
2019-11-21-01,4.33,1.0,1,0,4.2,2.29,2.29,0.76
2019-11-21-02,3.83,1.0,1,0,3.06,2.29,2.29,1.15
2019-11-21-03,3.67,1.0,1,1,2.29,2.29,2.29,1.15
2019-11-21-04,3.67,1.0,1,0,1.91,2.29,2.29,1.15
2019-11-21-05,3.44,2.0,1,1,2.29,2.29,1.91,1.15
2019-11-21-06,3.72,2.0,1,0,2.67,2.29,1.91,1.15
2019-11-21-07,3.72,2.0,1,0,2.67,2.67,1.91,0.76
2019-11-21-08,3.89,2.0,1,0,2.29,2.67,1.91,1.15
2019-11-21-09,3.78,2.0,1,0,2.67,2.67,1.91,1.15
2019-11-21-10,3.78,2.0,1,0,3.06,8.02,1.91,1.15
2019-11-21-11,3.67,2.0,1,0,3.06,2.29,1.91,1.15
2019-11-21-12,3.83,3.0,1,0,3.44,2.29,1.91,1.15
2019-11-21-13,3.94,4.0,1,0,3.82,2.29,1.91,1.53
2019-11-21-14,3.94,2.0,1,0,4.58,2.29,1.91,1.53
2019-11-21-15,4.0,2.0,1,0,4.97,2.29,2.29,1.91
2019-11-21-16,4.0,2.0,1,0,5.73,2.29,1.91,1.53
2019-11-21-17,4.28,2.0,1,0,5.35,2.29,2.29,1.53
2019-11-21-18,4.17,1.0,1,0,4.2,2.29,2.29,1.53
2019-11-21-19,4.06,1.0,1,0,3.44,2.29,2.29,1.91
2019-11-21-20,4.0,1.0,1,0,2.67,2.67,2.29,1.91
2019-11-21-21,4.22,1.0,1,1,2.67,2.67,2.29,1.91
2019-11-21-22,3.89,1.0,1,0,2.67,2.67,2.29,1.91
2019-11-21-23,3.94,1.0,1,0,3.44,2.67,2.29,3.44
2019-11-22-00,3.83,3.0,1,0,3.44,3.06,2.29,3.82
2019-11-22-01,3.89,4.0,2,0,3.44,3.06,1.91,3.44
2019-11-22-02,3.94,5.0,2,0,3.44,3.06,1.91,3.06
2019-11-22-03,3.83,5.0,1,0,3.44,3.06,1.91,4.58
2019-11-22-04,3.89,4.0,1,0,3.44,3.06,1.53,5.35
2019-11-22-05,4.11,3.0,1,0,3.06,3.06,1.91,5.73
2019-11-22-06,4.11,5.0,1,0,2.67,3.06,1.91,8.02
2019-11-22-07,4.0,7.0,1,0,3.06,3.06,1.91,6.88
2019-11-22-08,4.22,7.0,1,0,2.67,3.06,1.91,5.73
2019-11-22-09,4.61,9.0,1,0,2.67,3.82,1.91,7.26
2019-11-22-10,4.56,9.0,1,0,3.06,4.58,1.53,6.11
2019-11-22-11,4.67,6.0,1,0,3.44,5.73,1.91,4.58
2019-11-22-12,4.61,4.5,1,0,3.82,5.73,1.91,3.82
2019-11-22-13,4.5,4.0,1,0,4.97,4.97,1.91,2.29
2019-11-22-14,4.06,4.0,1,1,5.35,4.2,1.91,2.29
2019-11-22-15,3.88,3.0,1,1,4.97,3.82,1.91,1.91
2019-11-22-16,3.88,4.0,1,0,4.2,3.44,1.91,1.53
2019-11-22-17,4.0,3.5,1,1,3.82,3.06,1.91,1.53
2019-11-22-18,4.89,3.0,1,0,3.44,2.67,1.91,1.53
2019-11-22-19,4.89,3.0,1,1,3.06,2.67,1.91,1.53
2019-11-22-20,5.22,3.0,1,0,3.44,2.67,1.91,1.15
2019-11-22-21,5.0,3.0,1,1,3.82,2.67,1.91,1.15
2019-11-22-22,4.88,2.5,1,0,3.82,2.67,1.91,1.15
2019-11-22-23,4.71,2.0,1,0,3.44,2.67,2.29,0.76
2019-11-23-00,4.65,2.0,1,1,3.44,2.67,2.29,0.76
2019-11-23-01,4.72,2.5,-999,0,3.44,2.67,2.29,1.15
2019-11-23-02,4.39,2.0,1,0,2.67,2.67,2.29,1.15
2019-11-23-03,4.17,3.0,1,0,2.29,2.67,3.06,2.67
2019-11-23-04,4.33,3.0,1,0,2.29,2.67,3.06,3.06
2019-11-23-05,4.17,3.0,1,0,2.29,2.67,2.67,1.15
2019-11-23-06,3.67,3.0,1,0,1.91,2.67,2.67,0.76
2019-11-23-07,3.89,2.0,1,0,1.91,2.29,3.06,0.76
2019-11-23-08,3.89,2.0,1,0,1.91,2.67,3.82,1.15
2019-11-23-09,4.11,2.5,1,1,1.91,3.06,3.82,2.29
2019-11-23-10,4.22,2.5,1,0,2.29,2.67,3.44,3.44
2019-11-23-11,3.89,2.5,1,0,3.06,2.29,3.06,2.67
2019-11-23-12,3.83,2.0,1,0,3.06,2.29,2.29,2.67
2019-11-23-13,3.78,2.0,1,0,3.06,2.29,1.91,3.06
2019-11-23-14,3.44,2.0,1,0,2.67,2.67,1.91,3.06
2019-11-23-15,3.67,2.0,1,0,2.29,2.67,1.91,1.91
2019-11-23-16,3.76,2.0,1,0,2.29,2.67,1.91,1.53
2019-11-23-17,3.94,2.0,1,1,1.91,2.67,1.91,1.15
2019-11-23-18,4.12,2.0,1,1,1.91,2.67,2.67,1.15
2019-11-23-19,4.35,2.5,1,1,2.67,2.67,2.29,1.15
2019-11-23-20,4.35,3.0,1,0,2.67,3.06,1.91,1.53
2019-11-23-21,4.29,2.5,1,0,2.67,2.67,1.91,1.15
2019-11-23-22,4.71,2.0,1,0,2.67,2.67,1.91,1.53
2019-11-23-23,4.53,2.0,1,1,1.15,3.06,2.29,1.91
2019-11-24-00,4.53,2.0,1,0,1.15,2.67,1.91,2.29
2019-11-24-01,4.44,3.0,1,0,0.76,2.67,1.91,2.29
2019-11-24-02,4.56,3.0,1,1,1.15,2.67,1.91,1.91
2019-11-24-03,4.28,2.5,1,0,0.76,2.29,1.91,1.91
2019-11-24-04,3.94,2.0,1,0,1.15,1.91,1.91,1.91
2019-11-24-05,3.83,2.0,1,0,1.15,1.91,1.91,2.29
2019-11-24-06,3.78,2.0,1,0,1.15,1.91,1.91,1.91
2019-11-24-07,3.78,2.5,1,0,1.15,2.29,1.91,1.91
2019-11-24-08,3.72,2.0,1,0,1.15,2.29,2.67,3.06
2019-11-24-09,4.0,2.0,1,1,0.76,2.29,2.67,4.58
2019-11-24-10,4.44,2.0,1,0,1.15,3.06,2.67,4.2
2019-11-24-11,4.61,2.5,1,0,1.15,3.82,2.67,3.44
2019-11-24-12,4.61,2.5,1,0,1.15,4.2,2.29,2.67
2019-11-24-13,4.61,4.0,1,0,1.15,3.44,1.91,3.82
2019-11-24-14,4.22,7.0,1,0,1.15,3.44,2.29,2.29
2019-11-24-15,4.0,5.5,1,1,1.15,3.06,2.67,1.91
2019-11-24-16,3.5,5.5,1,1,0.76,2.67,2.67,1.53
2019-11-24-17,3.11,5.0,2,0,1.15,2.67,2.29,1.53
2019-11-24-18,2.94,3.5,2,0,1.15,2.29,1.91,1.15
2019-11-24-19,3.06,2.5,2,0,1.15,1.91,1.91,1.53
2019-11-24-20,3.0,1.5,1,0,1.15,1.91,1.91,1.91
2019-11-24-21,3.0,1.5,1,0,1.15,1.91,1.91,2.29
2019-11-24-22,2.72,1.5,1,0,1.15,1.91,1.91,1.53
2019-11-24-23,2.83,1.0,1,0,1.15,1.91,1.91,1.91
2019-11-25-00,2.61,1.0,1,0,1.15,1.91,1.53,2.29
2019-11-25-01,2.72,1.0,1,0,1.15,1.91,1.53,1.91
2019-11-25-02,2.83,1.0,1,0,1.15,1.91,1.53,2.67
2019-11-25-03,2.72,1.0,1,0,1.15,1.91,1.53,1.53
2019-11-25-04,3.0,1.0,1,0,1.15,1.91,1.53,1.15
2019-11-25-05,3.0,1.0,1,0,1.15,1.91,1.53,0.76
2019-11-25-06,3.06,1.0,1,0,1.15,2.29,1.53,1.15
2019-11-25-07,2.94,1.5,1,0,1.15,2.29,1.91,1.15
2019-11-25-08,2.94,1.5,1,0,1.15,1.91,1.53,1.91
2019-11-25-09,3.06,1.5,1,0,1.15,1.91,1.53,1.53
2019-11-25-10,3.06,1.5,1,0,1.15,2.29,1.53,1.91
2019-11-25-11,3.11,1.5,1,1,1.15,1.91,1.53,1.15
2019-11-25-12,3.28,1.5,1,0,1.15,1.91,1.53,1.53
2019-11-25-13,3.24,1.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-11-25-14,3.12,1.5,1,1,1.53,1.91,1.53,1.15
2019-11-25-15,2.94,1.0,2,0,1.15,1.91,1.53,0.76
2019-11-25-16,3.06,1.5,1,0,1.15,1.91,1.53,0.76
2019-11-25-17,3.11,1.5,1,0,1.15,1.91,1.53,0.76
2019-11-25-18,3.33,1.5,1,0,1.15,1.91,1.53,0.76
2019-11-25-19,3.33,1.5,1,0,1.15,2.29,1.53,0.76
2019-11-25-20,3.5,1.5,1,0,1.15,2.29,1.53,0.76
2019-11-25-21,3.72,1.5,1,0,1.15,1.91,1.53,1.15
2019-11-25-22,3.89,1.5,1,0,1.53,2.29,1.53,1.53
2019-11-25-23,3.83,2.0,1,0,1.53,2.29,1.53,1.15
2019-11-26-00,3.72,2.0,1,1,1.53,2.29,1.53,1.53
2019-11-26-01,3.5,2.0,1,0,1.53,2.29,1.53,1.53
2019-11-26-02,3.39,2.0,1,0,1.53,2.29,1.53,1.53
2019-11-26-03,3.33,2.0,1,0,1.53,2.29,1.53,0.76
2019-11-26-04,3.17,2.0,1,0,1.91,2.29,1.53,1.15
2019-11-26-05,3.33,2.0,1,0,1.53,2.29,1.53,0.76
2019-11-26-06,3.39,1.0,1,1,1.53,2.29,1.53,0.76
2019-11-26-07,3.39,1.0,1,0,1.53,2.29,1.53,0.76
2019-11-26-08,3.44,2.5,1,0,1.53,2.29,1.91,0.76
2019-11-26-09,3.78,1.5,1,0,1.91,2.67,1.91,0.76
2019-11-26-10,3.39,1.0,1,0,2.29,2.67,2.29,1.15
2019-11-26-11,3.29,1.0,1,0,2.67,2.67,2.29,1.15
2019-11-26-12,3.35,1.0,1,1,2.67,2.67,2.29,0.76
2019-11-26-13,3.06,1.0,1,0,2.67,2.29,2.29,1.15
2019-11-26-14,3.33,1.0,1,0,3.06,2.29,2.67,1.15
2019-11-26-15,3.44,1.0,1,0,3.06,2.29,2.29,1.15
2019-11-26-16,4.59,1.0,1,0,3.06,2.67,2.29,1.15
2019-11-26-17,4.47,1.0,1,1,2.67,2.29,1.91,1.15
2019-11-26-18,4.24,1.0,1,0,2.67,2.29,1.91,1.53
2019-11-26-19,4.41,1.0,1,1,2.67,1.91,1.53,1.91
2019-11-26-20,3.94,1.0,1,1,2.29,1.91,1.53,1.15
2019-11-26-21,3.83,1.0,1,0,2.29,1.91,1.53,1.15
2019-11-26-22,3.78,1.0,1,1,2.67,1.91,1.91,1.53
2019-11-26-23,3.61,1.0,1,1,2.67,1.91,1.91,1.15
2019-11-27-00,3.56,1.0,1,0,2.67,1.91,1.53,1.15
2019-11-27-01,3.61,1.0,1,-999,1.53,1.91,1.91,1.15
2019-11-27-02,3.39,1.0,1,1,1.15,1.91,1.91,1.15
2019-11-27-03,3.22,1.0,1,0,1.15,1.91,1.91,1.15
2019-11-27-04,3.28,2.0,1,1,1.15,2.29,1.91,0.76
2019-11-27-05,3.44,2.0,1,0,0.76,2.29,1.91,1.15
2019-11-27-06,3.28,1.0,1,0,0.76,1.91,1.91,0.76
2019-11-27-07,3.44,1.0,1,0,1.15,1.91,1.91,1.15
2019-11-27-08,3.83,2.0,1,0,1.15,1.91,2.29,1.15
2019-11-27-09,4.11,1.0,1,1,1.15,2.29,2.29,1.15
2019-11-27-10,4.44,1.0,-999,0,0.76,2.29,2.29,1.91
2019-11-27-11,4.61,1.5,1,1,0.76,2.29,2.29,2.29
2019-11-27-12,4.83,1.5,1,1,0.76,2.29,1.91,2.29
2019-11-27-13,4.67,1.5,1,1,0.76,2.29,1.91,1.91
2019-11-27-14,4.89,1.5,1,1,0.76,1.91,1.91,1.91
2019-11-27-15,4.56,1.5,1,0,0.76,1.91,1.91,1.53
2019-11-27-16,4.47,1.5,1,0,1.15,1.91,1.91,1.53
2019-11-27-17,4.41,2.0,1,1,1.15,1.91,1.91,1.91
2019-11-27-18,4.39,2.0,1,1,0.76,1.91,1.91,1.53
2019-11-27-19,4.28,2.5,1,0,1.15,1.91,1.53,1.53
2019-11-27-20,4.0,2.0,1,0,1.15,1.91,1.91,1.53
2019-11-27-21,4.0,2.0,1,0,1.15,2.29,1.91,1.91
2019-11-27-22,3.89,2.0,1,1,1.15,2.29,1.53,1.91
2019-11-27-23,3.89,2.0,1,0,1.91,2.29,1.91,2.67
2019-11-28-00,3.83,2.0,1,1,1.53,2.29,1.91,2.67
2019-11-28-01,3.78,2.0,1,1,1.91,2.29,1.91,3.82
2019-11-28-02,3.56,2.0,1,0,2.29,2.29,1.91,4.58
2019-11-28-03,3.67,2.0,1,0,2.29,2.29,1.53,4.2
2019-11-28-04,3.67,2.0,1,0,2.67,1.91,1.53,4.58
2019-11-28-05,3.67,3.0,1,0,3.44,1.91,1.53,3.82
2019-11-28-06,3.83,3.0,1,0,3.82,2.29,1.53,3.44
2019-11-28-07,3.83,3.0,1,0,3.82,1.91,1.53,4.2
2019-11-28-08,4.11,3.5,1,1,3.82,2.29,1.53,3.06
2019-11-28-09,4.44,3.0,1,0,3.82,2.29,1.53,1.91
2019-11-28-10,4.65,3.0,1,1,4.58,2.67,1.53,1.53
2019-11-28-11,4.35,3.0,1,1,5.73,2.29,1.53,1.15
2019-11-28-12,4.11,2.5,1,1,6.49,2.67,1.53,1.15
2019-11-28-13,3.82,2.5,1,1,6.11,2.29,1.53,1.15
2019-11-28-14,3.76,3.0,1,0,5.73,2.29,1.53,1.15
2019-11-28-15,3.33,2.0,1,0,5.35,2.29,1.91,1.53
2019-11-28-16,3.61,2.0,1,1,4.58,1.91,1.91,1.53
2019-11-28-17,3.56,2.0,1,0,4.2,2.29,1.91,1.91
2019-11-28-18,3.61,2.5,1,1,3.82,2.29,1.91,2.67
2019-11-28-19,3.61,3.0,1,1,3.44,1.91,1.91,1.53
2019-11-28-20,3.78,2.5,1,0,3.44,2.29,2.29,1.91
2019-11-28-21,3.89,2.0,1,1,3.82,2.29,2.29,1.53
2019-11-28-22,3.94,2.0,1,0,4.2,2.67,1.91,1.15
2019-11-28-23,3.78,2.0,1,0,4.58,2.67,1.91,1.53
2019-11-29-00,3.89,1.5,1,1,4.2,2.67,1.53,1.53
2019-11-29-01,3.89,1.5,-999,0,3.82,2.29,1.53,1.91
2019-11-29-02,3.89,1.0,1,0,3.44,2.29,1.91,1.91
2019-11-29-03,3.78,2.0,1,0,3.82,2.29,2.29,2.29
2019-11-29-04,3.94,1.5,1,0,3.44,2.29,2.29,1.91
2019-11-29-05,3.83,1.5,1,0,2.67,2.29,2.29,0.76
2019-11-29-06,3.94,1.5,1,1,2.67,2.29,1.91,1.15
2019-11-29-07,4.33,1.5,1,1,2.29,2.29,1.91,1.15
2019-11-29-08,5.06,2.0,1,2,2.29,2.29,1.91,1.53
2019-11-29-09,5.28,1.5,1,1,2.67,2.29,1.91,1.15
2019-11-29-10,5.18,2.0,1,1,3.06,2.67,1.91,1.15
2019-11-29-11,4.76,2.0,1,4,3.44,2.67,1.91,1.15
2019-11-29-12,4.24,1.5,1,4,3.82,2.67,1.91,1.53
2019-11-29-13,3.61,1.5,1,3,3.82,3.06,1.91,1.91
2019-11-29-14,3.72,1.5,1,2,3.44,2.67,1.91,1.91
2019-11-29-15,3.61,1.5,1,1,3.44,2.29,1.91,1.91
2019-11-29-16,3.83,1.5,1,1,3.44,2.29,1.91,1.91
2019-11-29-17,3.72,1.5,1,1,3.44,2.29,1.53,1.91
2019-11-29-18,4.0,1.5,1,2,3.44,2.29,1.53,1.53
2019-11-29-19,4.56,1.5,1,4,3.06,2.29,1.91,1.53
2019-11-29-20,4.06,1.5,1,2,2.29,2.29,1.91,1.91
2019-11-29-21,4.11,1.0,1,2,1.15,2.29,1.91,2.67
2019-11-29-22,4.44,1.5,1,2,1.15,2.29,1.91,2.29
2019-11-29-23,4.44,1.5,1,2,1.15,2.29,1.91,1.53
2019-11-30-00,4.56,1.5,1,1,0.76,1.91,1.91,1.53
2019-11-30-01,4.28,1.0,1,1,1.15,1.91,2.29,1.53
2019-11-30-02,4.17,1.0,1,1,0.76,1.91,2.29,1.15
2019-11-30-03,3.94,1.0,1,1,0.76,2.29,1.91,1.53
2019-11-30-04,3.72,1.0,1,0,1.15,2.29,1.91,1.15
2019-11-30-05,3.5,1.0,1,0,1.15,2.29,1.91,3.44
2019-11-30-06,3.67,1.0,1,0,1.15,2.29,1.91,3.06
2019-11-30-07,3.61,1.5,1,1,1.15,2.29,1.91,3.06
2019-11-30-08,3.61,2.0,1,0,1.15,2.29,1.91,3.06
2019-11-30-09,3.78,2.0,1,1,1.15,2.29,1.91,4.58
2019-11-30-10,4.0,2.0,1,1,1.15,2.29,1.91,3.82
2019-11-30-11,4.0,2.0,1,1,1.15,2.29,1.91,2.67
2019-11-30-12,4.17,2.5,1,1,1.53,2.29,1.91,2.67
2019-11-30-13,4.44,3.0,1,1,1.91,2.29,1.91,1.53
2019-11-30-14,5.28,2.0,1,1,1.53,2.29,1.91,1.53
2019-11-30-15,6.17,2.0,1,0,1.15,2.29,1.53,1.53
2019-11-30-16,7.33,2.0,1,1,1.15,1.91,1.53,1.53
2019-11-30-17,7.0,2.0,1,1,1.15,1.91,1.91,1.91
2019-11-30-18,5.28,2.0,1,0,1.53,1.91,1.53,1.53
2019-11-30-19,4.94,2.0,1,1,1.15,1.91,1.91,1.91
2019-11-30-20,5.0,2.0,1,0,1.15,1.91,1.91,1.91
2019-11-30-21,5.06,2.0,1,0,1.15,1.91,1.91,1.91
2019-11-30-22,4.83,2.0,1,0,1.53,1.91,1.91,1.53
2019-11-30-23,4.28,2.0,1,0,1.53,1.91,1.91,1.15
2019-12-01-00,3.83,2.0,1,0,1.53,1.91,1.91,1.15
2019-12-01-01,3.94,2.0,1,0,1.53,1.91,1.91,1.53
2019-12-01-02,3.61,2.0,1,0,1.91,1.91,1.91,2.29
2019-12-01-03,3.56,2.0,1,1,1.91,1.91,1.91,1.91
2019-12-01-04,3.61,2.5,1,1,1.91,1.91,1.91,4.97
2019-12-01-05,3.59,2.5,2,0,1.53,1.91,1.91,6.11
2019-12-01-06,3.94,2.0,1,1,1.91,1.91,1.91,5.35
2019-12-01-07,3.89,2.0,1,0,1.91,1.91,1.91,5.73
2019-12-01-08,3.94,1.0,1,0,1.91,2.29,2.29,5.35
2019-12-01-09,3.72,1.0,1,0,1.53,2.29,2.29,7.26
2019-12-01-10,3.94,1.0,1,0,1.91,2.29,2.67,6.49
2019-12-01-11,4.17,1.0,1,0,1.91,2.29,2.67,5.35
2019-12-01-12,4.06,1.0,2,0,1.91,2.29,2.29,3.82
2019-12-01-13,3.72,1.0,2,0,1.91,1.91,1.91,3.06
2019-12-01-14,3.61,1.0,4,0,1.53,1.91,1.91,3.06
2019-12-01-15,3.39,1.0,6,0,1.53,1.91,1.91,3.44
2019-12-01-16,3.22,1.0,3,1,1.53,1.91,1.53,3.06
2019-12-01-17,3.17,1.0,2,0,1.53,1.91,1.53,2.29
2019-12-01-18,2.94,1.0,2,0,1.53,1.91,1.53,2.29
2019-12-01-19,2.94,1.5,2,1,0.76,2.29,1.53,1.53
2019-12-01-20,2.94,1.0,1,0,0.76,2.29,1.53,1.53
2019-12-01-21,3.11,1.5,1,0,0.76,2.29,1.53,1.91
2019-12-01-22,2.89,1.5,1,0,0.76,2.29,1.53,1.91
2019-12-01-23,3.06,1.0,1,0,0.76,2.29,1.91,1.91
2019-12-02-00,3.11,1.0,1,0,1.15,2.29,1.91,1.53
2019-12-02-01,3.17,1.0,1,0,0.76,2.67,1.53,1.53
2019-12-02-02,3.28,1.0,1,0,1.15,3.44,1.53,1.53
2019-12-02-03,3.11,1.0,1,0,1.15,3.82,1.53,1.15
2019-12-02-04,3.22,1.0,1,0,0.76,3.82,1.53,1.15
2019-12-02-05,3.22,1.0,1,0,0.76,3.82,1.53,1.15
2019-12-02-06,3.28,1.5,1,0,1.15,4.2,1.53,1.53
2019-12-02-07,3.22,1.5,1,0,0.76,4.58,1.53,1.15
2019-12-02-08,3.33,1.5,1,0,0.76,4.97,1.53,1.53
2019-12-02-09,3.56,1.5,1,0,0.76,5.35,1.53,1.53
2019-12-02-10,3.44,1.5,1,0,1.15,5.35,1.53,1.53
2019-12-02-11,3.0,1.5,1,0,1.15,5.35,1.53,1.53
2019-12-02-12,3.72,1.5,1,0,1.15,5.35,1.53,1.15
2019-12-02-13,4.29,1.0,1,1,0.76,4.97,1.53,1.15
2019-12-02-14,4.35,1.0,1,0,0.76,4.58,1.91,1.15
2019-12-02-15,3.56,1.0,1,1,0.76,4.58,1.91,1.53
2019-12-02-16,3.33,1.0,1,1,1.15,4.97,1.91,1.53
2019-12-02-17,3.28,1.0,1,0,1.15,4.97,1.91,1.91
2019-12-02-18,2.94,1.5,1,0,1.15,4.97,1.91,1.53
2019-12-02-19,2.89,1.5,1,0,1.15,4.97,1.91,1.91
2019-12-02-20,3.11,1.5,1,0,1.15,4.97,1.91,1.91
2019-12-02-21,3.22,1.0,1,0,1.15,5.35,1.91,3.06
2019-12-02-22,3.0,1.0,1,1,1.15,5.35,1.91,3.82
2019-12-02-23,3.06,1.0,1,0,1.53,4.97,2.29,3.82
2019-12-03-00,3.06,1.0,1,1,1.53,4.58,2.29,3.44
2019-12-03-01,3.11,1.0,1,0,1.53,4.97,2.29,1.91
2019-12-03-02,3.0,1.0,1,0,1.15,4.97,2.29,1.53
2019-12-03-03,3.06,1.0,1,1,1.15,4.58,2.29,1.91
2019-12-03-04,2.67,1.0,1,1,1.15,4.97,2.67,1.91
2019-12-03-05,3.06,1.0,1,1,1.15,4.97,3.06,1.91
2019-12-03-06,3.17,1.0,1,3,1.15,4.97,3.82,1.91
2019-12-03-07,3.56,1.0,1,4,1.15,4.97,3.44,2.29
2019-12-03-08,3.39,1.0,1,4,1.15,5.73,2.67,2.29
2019-12-03-09,3.61,1.5,1,5,1.15,6.88,3.44,2.67
2019-12-03-10,4.06,1.5,1,5,1.53,7.64,3.44,2.29
2019-12-03-11,4.11,1.5,1,4,1.53,8.79,3.44,2.29
2019-12-03-12,3.82,1.0,1,3,1.15,8.02,3.06,2.67
2019-12-03-13,3.83,1.0,1,1,1.15,7.26,3.06,2.67
2019-12-03-14,3.76,1.0,1,1,1.15,6.49,2.67,2.29
2019-12-03-15,3.76,1.5,1,1,1.15,5.73,2.67,2.67
2019-12-03-16,3.56,1.0,1,4,1.15,4.97,2.29,2.67
2019-12-03-17,3.67,1.5,2,2,1.53,4.97,2.29,2.67
2019-12-03-18,3.56,2.0,2,3,1.53,4.97,2.29,2.29
2019-12-03-19,3.56,1.5,2,1,1.53,4.97,2.29,2.29
2019-12-03-20,3.72,1.5,2,1,1.53,4.97,2.67,2.67
2019-12-03-21,3.33,1.5,1,1,1.53,4.97,2.67,2.67
2019-12-03-22,3.33,1.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-12-03-23,3.33,1.5,1,0,1.53,4.58,2.29,2.67
2019-12-04-00,3.22,1.5,1,0,1.53,4.58,2.67,1.91
2019-12-04-01,3.17,2.0,1,-999,1.53,4.58,2.67,1.91
2019-12-04-02,3.39,2.0,1,1,1.15,4.2,2.67,1.91
2019-12-04-03,3.56,2.0,1,0,1.15,3.82,2.29,1.91
2019-12-04-04,3.67,2.0,1,0,1.15,3.82,2.29,1.91
2019-12-04-05,3.33,2.0,1,1,1.15,4.2,2.67,1.91
2019-12-04-06,3.5,2.0,1,0,1.15,4.2,2.67,1.91
2019-12-04-07,3.67,2.0,1,0,1.15,4.97,2.67,1.91
2019-12-04-08,4.33,2.0,1,0,1.15,5.35,3.06,2.29
2019-12-04-09,4.33,2.0,1,0,1.15,8.4,3.82,1.91
2019-12-04-10,4.11,2.0,1,1,1.15,9.17,3.44,1.91
2019-12-04-11,4.06,2.0,-999,1,1.15,8.79,2.67,1.91
2019-12-04-12,3.94,2.0,1,0,0.76,6.88,2.67,1.91
2019-12-04-13,3.89,2.5,5,1,1.15,6.49,3.06,1.91
2019-12-04-14,4.11,2.5,9,1,1.15,6.11,2.67,1.91
2019-12-04-15,4.59,2.5,7,1,1.15,5.73,2.67,2.29
2019-12-04-16,4.78,2.5,9,1,1.15,5.73,2.67,2.29
2019-12-04-17,4.44,2.5,8,1,1.15,5.73,2.67,2.29
2019-12-04-18,4.28,2.5,5,1,1.53,6.11,2.67,2.29
2019-12-04-19,4.11,2.5,3,0,1.53,6.49,2.67,2.29
2019-12-04-20,4.06,2.5,1,1,1.53,6.88,2.67,3.44
2019-12-04-21,4.0,2.5,1,0,1.53,6.49,2.67,4.2
2019-12-04-22,4.11,2.0,1,1,1.15,5.73,2.67,4.2
2019-12-04-23,4.11,2.0,1,1,1.91,4.97,3.06,3.44
2019-12-05-00,4.33,2.0,1,1,1.53,4.97,3.06,2.29
2019-12-05-01,4.22,2.0,-999,0,1.91,4.97,3.44,2.67
2019-12-05-02,4.28,2.0,1,0,2.67,4.58,3.06,3.06
2019-12-05-03,4.39,2.0,1,0,3.06,4.58,3.44,2.67
2019-12-05-04,4.24,2.0,1,1,3.06,4.97,3.82,1.91
2019-12-05-05,3.94,2.0,1,1,2.67,4.97,3.44,1.91
2019-12-05-06,3.59,2.0,1,0,2.67,4.97,3.82,1.91
2019-12-05-07,3.53,2.0,1,1,2.29,4.97,3.44,1.91
2019-12-05-08,3.59,2.0,1,0,1.91,4.97,3.44,1.91
2019-12-05-09,3.41,3.0,1,0,1.15,4.97,3.06,1.91
2019-12-05-10,3.18,3.5,1,1,1.15,4.97,2.67,1.91
2019-12-05-11,3.06,3.0,1,1,1.15,4.58,3.06,1.91
