經度,緯度,年平均值差值(ppb),背景模擬濃度(ppb),增量後模擬濃度(ppb)
119.83215,23.784798,4.529953e-06,0.42,0.42
119.86267,23.784843,5.2452087e-06,0.42,0.42
119.89319,23.784859,5.4836273e-06,0.43,0.43
119.923706,23.784882,6.943941e-06,0.43,0.43
119.95422,23.784882,7.838011e-06,0.44,0.44
119.98474,23.784882,9.685755e-06,0.45,0.45
120.01526,23.784882,1.1384487e-05,0.46,0.46
120.04578,23.784882,1.40070915e-05,0.48,0.48
120.076294,23.784882,1.8119812e-05,0.53,0.53
120.10681,23.784859,2.2292137e-05,0.61,0.61
120.13733,23.784843,3.1471252e-05,1.55,1.55
120.16785,23.784798,4.6253204e-05,7.46,7.46
120.198364,23.78476,5.5789948e-05,2.11,2.11
120.22888,23.784714,7.236004e-05,0.95,0.95
120.2594,23.784653,0.00010287762,0.97,0.97
120.28992,23.7846,0.00017666817,1.5,1.5
120.320435,23.784538,0.00023961067,1.98,1.98
120.35095,23.784477,0.00030970573,2.32,2.32
120.3815,23.7844,0.00038790703,2.19,2.19
120.41202,23.784317,0.0004913807,2.1,2.1
120.442535,23.784225,0.00065267086,1.7,1.7
120.47305,23.784119,0.00079393387,1.57,1.57
120.50357,23.784035,0.0008866787,1.41,1.41
120.53409,23.78392,0.00094377995,1.32,1.32
120.564606,23.783798,0.00096046925,1.26,1.26
120.59512,23.783707,0.0009380579,1.32,1.32
120.62564,23.783554,0.0009020567,1.14,1.14
120.65616,23.783417,0.0008702278,1.05,1.05
120.686676,23.783287,0.0008735657,1.09,1.09
120.71719,23.783127,0.0007946491,1.02,1.02
120.74771,23.782982,0.0007689595,0.92,0.93
120.77823,23.78283,0.0007570982,0.86,0.86
120.80875,23.782654,0.00070536137,0.76,0.77
120.839294,23.782486,0.00068843365,0.71,0.72
120.86981,23.782303,0.0006878972,0.71,0.71
120.90033,23.782135,0.00064754486,0.66,0.66
120.93085,23.781929,0.00054579973,0.57,0.57
120.961365,23.781754,0.00044459105,0.48,0.49
120.99188,23.78154,0.00038212538,0.43,0.43
121.0224,23.781334,0.00034850836,0.4,0.4
121.05292,23.781113,0.00030449033,0.37,0.37
121.083435,23.780876,0.00025057793,0.32,0.32
121.11395,23.780647,0.00021523237,0.29,0.29
121.14447,23.78041,0.00019046664,0.27,0.27
121.17499,23.78019,0.0001706928,0.24,0.24
121.205505,23.779922,0.0001436621,0.22,0.22
121.23602,23.779678,0.00011391938,0.19,0.19
121.26654,23.779427,5.671382e-05,0.21,0.21
121.29706,23.779144,2.360344e-05,0.27,0.27
121.327576,23.778885,1.847744e-05,0.29,0.29
121.35809,23.778587,2.56598e-05,0.29,0.29
121.38861,23.778305,3.0130148e-05,0.33,0.33
121.4191,23.778015,1.168251e-05,0.51,0.51
121.449615,23.77771,7.212162e-06,0.61,0.61
121.48013,23.77742,7.212162e-06,0.64,0.64
121.51065,23.777107,6.6161156e-06,0.58,0.58
121.54117,23.776787,-5.364418e-07,0.51,0.51
121.571686,23.776459,-2.6226044e-06,0.46,0.46
121.6022,23.776115,5.066395e-07,0.37,0.37
121.63272,23.775803,1.3709068e-06,0.31,0.31
121.66324,23.775452,1.5497208e-06,0.27,0.27
121.693756,23.7751,5.662441e-07,0.25,0.25
121.72427,23.77475,2.8312206e-07,0.24,0.24
121.75476,23.774384,2.9802322e-07,0.24,0.24
121.78528,23.774002,3.1292439e-07,0.24,0.24
121.815796,23.773651,2.2351742e-07,0.24,0.24
121.84631,23.77327,1.937151e-07,0.24,0.24
121.87683,23.772865,1.1920929e-07,0.25,0.25
121.90735,23.772484,1.1920929e-07,0.26,0.26
121.93787,23.77208,1.7881393e-07,0.27,0.27
121.96838,23.77166,0.0,0.28,0.28
121.9989,23.771255,0.0,0.29,0.29
122.02942,23.770828,-2.9802322e-08,0.31,0.31
122.059906,23.770409,-2.9802322e-08,0.34,0.34
119.28262,23.81105,7.748604e-07,0.6,0.6
119.31314,23.81121,1.0728836e-06,0.59,0.59
119.34369,23.811348,1.1920929e-06,0.58,0.58
119.37421,23.811478,1.3709068e-06,0.57,0.57
119.404724,23.811615,1.0728836e-06,0.56,0.56
119.43524,23.81173,1.3113022e-06,0.54,0.54
119.46579,23.811844,1.3113022e-06,0.53,0.53
119.49631,23.811958,1.4901161e-06,0.53,0.53
119.526825,23.812065,1.4305115e-06,0.52,0.52
119.55737,23.81215,1.7881393e-06,0.51,0.51
119.58789,23.812248,1.8775463e-06,0.5,0.5
119.61841,23.812325,2.0861626e-06,0.49,0.49
119.648926,23.812393,2.026558e-06,0.48,0.48
119.679474,23.812477,2.2947788e-06,0.47,0.47
119.70999,23.812523,2.8014183e-06,0.46,0.46
119.74051,23.812576,2.95043e-06,0.45,0.45
119.77106,23.812645,3.0696392e-06,0.44,0.44
119.801575,23.812675,3.7252903e-06,0.44,0.44
119.83209,23.812721,4.053116e-06,0.43,0.43
119.86261,23.81276,4.827976e-06,0.43,0.43
119.89316,23.812782,6.020069e-06,0.43,0.43
119.923676,23.812805,6.765127e-06,0.44,0.44
119.95422,23.81282,7.4505806e-06,0.44,0.44
119.98474,23.81282,8.910894e-06,0.45,0.45
120.01526,23.81282,1.04904175e-05,0.46,0.46
120.04578,23.81282,1.2755394e-05,0.47,0.47
120.076294,23.812805,1.6570091e-05,0.52,0.52
120.10684,23.812782,2.104044e-05,0.57,0.57
120.13736,23.81276,2.515316e-05,0.59,0.59
120.16791,23.812721,4.1365623e-05,1.17,1.17
120.198425,23.812675,5.4001808e-05,1.37,1.37
120.22894,23.812645,6.133318e-05,0.85,0.85
120.25946,23.812576,8.004904e-05,0.88,0.88
120.29001,23.812523,0.00016748905,1.4,1.4
120.320526,23.812477,0.00023066998,1.95,1.95
120.35104,23.812393,0.0002975464,2.41,2.41
120.38159,23.812325,0.00037789345,2.26,2.26
120.41211,23.812248,0.00046253204,2.2,2.2
120.44263,23.81215,0.00061261654,1.68,1.68
120.473145,23.812065,0.0007915497,1.6,1.6
120.50369,23.811958,0.00088763237,1.42,1.42
120.53421,23.811844,0.00094759464,1.3,1.31
120.56473,23.81173,0.0009820461,1.31,1.31
120.595276,23.811615,0.00095033646,1.18,1.18
120.62579,23.811478,0.0009288788,1.08,1.08
120.65631,23.811348,0.00090897083,1.05,1.05
120.68683,23.81121,0.0009263754,1.09,1.09
120.71735,23.81105,0.0008571148,1.03,1.03
120.747894,23.810905,0.0007894039,0.95,0.96
120.77841,23.810753,0.0008006692,0.93,0.93
120.80896,23.810585,0.0007747412,0.84,0.84
120.83948,23.81041,0.00074857473,0.77,0.77
120.869995,23.810234,0.00071644783,0.74,0.74
120.90051,23.810051,0.00064599514,0.65,0.65
120.93103,23.809853,0.00053936243,0.56,0.56
120.96158,23.80967,0.00041490793,0.45,0.45
120.992096,23.809464,0.00035989285,0.4,0.4
121.02261,23.809242,0.0003389418,0.38,0.38
121.05316,23.809044,0.00030478835,0.36,0.36
121.08368,23.8088,0.0002233386,0.29,0.29
121.1142,23.808578,0.00016762316,0.24,0.25
121.144714,23.808342,0.00017300248,0.25,0.25
121.17523,23.808113,0.00015975535,0.24,0.24
121.20575,23.807861,0.00013190508,0.21,0.21
121.2363,23.807602,9.763241e-05,0.18,0.18
121.266815,23.80735,5.2616e-05,0.2,0.2
121.29733,23.807083,4.0754676e-05,0.23,0.23
121.32785,23.8068,3.7625432e-05,0.24,0.24
121.3584,23.80651,2.604723e-05,0.28,0.28
121.388916,23.806236,3.08156e-05,0.37,0.37
121.41943,23.805939,2.682209e-05,0.53,0.53
121.44995,23.805641,4.529953e-06,0.63,0.63
121.48047,23.805344,7.033348e-06,0.69,0.69
121.51099,23.80503,6.9737434e-06,0.68,0.68
121.541534,23.804703,9.298325e-06,0.59,0.59
121.57205,23.804398,-6.556511e-07,0.5,0.5
121.60257,23.804062,-2.682209e-07,0.4,0.4
121.63309,23.803726,1.937151e-06,0.33,0.33
121.663605,23.80336,1.66893e-06,0.28,0.28
121.69415,23.803024,7.1525574e-07,0.26,0.26
121.72467,23.802673,4.4703484e-07,0.25,0.25
121.75519,23.8023,3.2782555e-07,0.24,0.24
121.785706,23.80194,1.7881393e-07,0.24,0.24
121.81622,23.80156,3.1292439e-07,0.24,0.24
121.84674,23.80117,2.2351742e-07,0.25,0.25
121.87726,23.800789,8.940697e-08,0.25,0.25
121.907776,23.8004,1.1920929e-07,0.26,0.26
121.93829,23.799995,1.4901161e-07,0.27,0.27
121.96881,23.799583,-2.9802322e-08,0.28,0.28
121.99933,23.799164,0.0,0.29,0.29
122.02985,23.798752,-2.9802322e-08,0.31,0.31
122.06036,23.798317,0.0,0.34,0.34
119.28247,23.838997,7.748604e-07,0.62,0.62
119.31299,23.839127,1.1324883e-06,0.6,0.6
119.34354,23.839272,7.1525574e-07,0.59,0.59
119.374054,23.839417,8.34465e-07,0.58,0.58
119.4046,23.839523,1.013279e-06,0.57,0.57
119.43512,23.839653,1.1324883e-06,0.56,0.56
119.46567,23.839767,1.3113022e-06,0.55,0.55
119.496185,23.839859,1.3113022e-06,0.54,0.54
119.52673,23.839981,1.4305115e-06,0.53,0.53
119.55725,23.84008,1.4901161e-06,0.52,0.52
119.5878,23.840164,2.0861626e-06,0.51,0.51
119.61832,23.84024,1.9669533e-06,0.5,0.5
119.648865,23.840317,2.026558e-06,0.49,0.49
119.67938,23.840385,2.3245811e-06,0.48,0.48
119.70993,23.840462,2.413988e-06,0.47,0.47
119.74048,23.840523,2.503395e-06,0.46,0.46
119.770996,23.840576,3.0100346e-06,0.45,0.45
119.80151,23.8406,3.1888485e-06,0.44,0.44
119.83206,23.840645,3.8444996e-06,0.44,0.44
119.86261,23.840675,4.4107437e-06,0.44,0.44
119.89313,23.840698,5.1259995e-06,0.44,0.44
119.923645,23.840721,6.020069e-06,0.44,0.44
119.95419,23.840721,7.301569e-06,0.44,0.44
119.98474,23.840744,8.195639e-06,0.45,0.45
120.01526,23.840744,1.0102987e-05,0.46,0.46
120.04581,23.840721,1.168251e-05,0.47,0.47
120.076324,23.840721,1.4483929e-05,0.51,0.51
120.10687,23.840698,1.8715858e-05,0.59,0.59
120.13739,23.840675,2.3663044e-05,0.53,0.53
120.16794,23.840645,2.9027462e-05,0.55,0.55
120.198456,23.8406,3.8027763e-05,0.62,0.62
120.229004,23.840576,5.429983e-05,0.71,0.71
120.25952,23.840523,9.137392e-05,0.9,0.9
120.29007,23.840462,0.00014674664,1.28,1.28
120.32059,23.840385,0.00022447109,1.92,1.92
120.351135,23.840317,0.00028586388,2.52,2.52
120.38165,23.84024,0.00036096573,2.31,2.31
120.4122,23.840164,0.00043296814,2.29,2.29
120.44275,23.84008,0.0006468296,2.02,2.02
120.47327,23.839981,0.0008083582,1.72,1.72
120.503784,23.839859,0.0008878708,1.46,1.46
120.53433,23.839767,0.00095546246,1.33,1.34
120.56488,23.839653,0.0010061264,1.36,1.36
120.5954,23.839523,0.0009921789,1.22,1.22
120.625916,23.839417,0.0009821653,1.1,1.1
120.65646,23.839272,0.0009521246,1.09,1.1
120.68701,23.839127,0.0009926558,1.16,1.16
120.71753,23.838997,0.000926733,1.06,1.06
120.74805,23.838821,0.0008457899,0.96,0.96
120.778595,23.838669,0.00082075596,0.92,0.92
120.80914,23.838509,0.00080001354,0.79,0.79
120.83966,23.838333,0.0007547736,0.71,0.71
120.87018,23.83815,0.0006969571,0.67,0.67
120.90073,23.837975,0.0005927086,0.59,0.59
120.931274,23.837791,0.0004709661,0.49,0.49
120.96179,23.83757,0.00036013126,0.38,0.38
120.99231,23.837372,0.00030758977,0.34,0.34
121.02286,23.837166,0.00031366944,0.35,0.35
121.053375,23.83696,0.0002949834,0.34,0.34
121.08392,23.836746,0.0002168715,0.29,0.29
121.11444,23.836502,0.0001333803,0.22,0.22
121.14499,23.83628,0.00012239814,0.2,0.2
121.17551,23.836021,0.00013686717,0.21,0.21
121.206055,23.835785,0.00011742115,0.2,0.2
121.23657,23.835526,9.661913e-05,0.19,0.19
121.26709,23.835266,6.873906e-05,0.18,0.18
121.29764,23.834984,6.388128e-05,0.17,0.17
121.328156,23.834724,5.5268407e-05,0.18,0.18
121.3587,23.834435,2.4676323e-05,0.33,0.33
121.38922,23.83416,1.6450882e-05,0.43,0.44
121.41974,23.833847,1.0371208e-05,0.52,0.52
121.45029,23.833565,2.014637e-05,0.61,0.61
121.480804,23.83326,7.987022e-06,0.72,0.72
121.51135,23.83294,8.523464e-06,0.76,0.76
121.54187,23.832626,2.1278858e-05,0.67,0.67
121.57239,23.832298,-4.23193e-06,0.55,0.55
121.602936,23.831985,-9.834766e-07,0.45,0.45
121.63345,23.831642,2.682209e-06,0.37,0.37
121.664,23.831299,2.026558e-06,0.29,0.29
121.69452,23.830948,5.364418e-07,0.26,0.26
121.72504,23.83059,3.874302e-07,0.25,0.25
121.755585,23.830208,5.9604645e-07,0.25,0.25
121.7861,23.829842,4.3213367e-07,0.24,0.24
121.81665,23.829475,3.427267e-07,0.24,0.24
121.84717,23.829094,2.0861626e-07,0.25,0.25
121.877686,23.828697,2.3841858e-07,0.25,0.25
121.9082,23.8283,8.940697e-08,0.26,0.26
121.93875,23.827904,1.4901161e-07,0.27,0.27
121.96927,23.827507,0.0,0.28,0.28
121.99982,23.82711,-5.9604645e-08,0.29,0.29
122.030334,23.826675,2.9802322e-08,0.31,0.31
122.06085,23.826248,0.0,0.33,0.33
119.28229,23.866905,6.556511e-07,0.63,0.63
119.312836,23.867073,7.748604e-07,0.62,0.62
119.34338,23.867188,6.556511e-07,0.61,0.61
119.3739,23.86734,8.940697e-07,0.6,0.6
119.40445,23.86747,9.536743e-07,0.59,0.59
119.435,23.867584,1.3113022e-06,0.58,0.58
119.465546,23.867691,1.4305115e-06,0.57,0.57
119.49609,23.867813,1.1324883e-06,0.56,0.56
119.52661,23.867912,1.6093254e-06,0.55,0.55
119.55716,23.868011,1.4901161e-06,0.53,0.53
119.58771,23.86808,1.5497208e-06,0.52,0.52
119.618225,23.868164,1.9669533e-06,0.51,0.51
119.64877,23.868263,1.7285347e-06,0.5,0.5
119.67932,23.868309,1.937151e-06,0.49,0.49
119.70987,23.868393,2.2351742e-06,0.48,0.48
119.74042,23.868439,2.4437904e-06,0.47,0.47
119.770935,23.868507,2.682209e-06,0.46,0.46
119.80148,23.868538,3.0398369e-06,0.45,0.45
119.83203,23.868591,3.606081e-06,0.45,0.45
119.86255,23.868607,4.082918e-06,0.44,0.44
119.8931,23.868637,4.917383e-06,0.44,0.44
119.923645,23.868637,5.6922436e-06,0.44,0.44
119.95419,23.868652,6.5863132e-06,0.45,0.45
119.98474,23.868668,7.838011e-06,0.46,0.46
120.01526,23.868668,9.000301e-06,0.47,0.47
120.04581,23.868652,1.0997057e-05,0.47,0.47
120.076355,23.868637,1.2755394e-05,0.49,0.49
120.10687,23.868637,1.6152859e-05,0.55,0.55
120.13742,23.868607,2.1517277e-05,0.53,0.53
120.16797,23.868591,2.7239323e-05,0.54,0.54
120.19852,23.868538,3.516674e-05,0.57,0.57
120.229065,23.868507,4.595518e-05,0.64,0.64
120.25958,23.868439,7.075071e-05,0.79,0.79
120.29013,23.868393,0.00013196468,1.13,1.13
120.32068,23.868309,0.00020420551,1.8,1.8
120.3512,23.868263,0.0002758503,2.55,2.55
120.381744,23.868164,0.00034880638,2.38,2.38
120.41229,23.86808,0.0004119873,2.42,2.42
120.44284,23.868011,0.00061535835,2.12,2.12
120.47339,23.867912,0.0008021593,1.8,1.8
120.50391,23.867813,0.0008882284,1.5,1.5
120.534454,23.867691,0.00096428394,1.34,1.34
120.565,23.867584,0.001031518,1.25,1.26
120.59552,23.86747,0.0010234118,1.23,1.23
120.62607,23.86734,0.0010354519,1.13,1.13
120.65662,23.867188,0.0010378361,1.21,1.21
120.68713,23.867073,0.0010535717,1.22,1.22
120.71768,23.866905,0.0009871721,1.08,1.08
120.74823,23.866768,0.00090307,0.95,0.95
120.77878,23.866592,0.00087457895,0.87,0.88
120.809326,23.86644,0.00083351135,0.76,0.76
120.83984,23.866264,0.00075638294,0.68,0.68
120.87039,23.866074,0.0006964803,0.64,0.64
120.90094,23.865913,0.00060635805,0.62,0.62
120.93146,23.865723,0.00049096346,0.5,0.5
120.962006,23.865509,0.00040003657,0.42,0.42
120.99255,23.865303,0.0003374219,0.36,0.36
121.02307,23.865097,0.0003260076,0.35,0.35
121.05362,23.864883,0.00030866265,0.35,0.35
121.08417,23.86467,0.00024539232,0.31,0.31
121.114685,23.864426,0.0001540184,0.23,0.23
121.14523,23.864204,9.75132e-05,0.18,0.18
121.17578,23.863968,9.9509954e-05,0.18,0.18
121.2063,23.863708,0.000114545226,0.21,0.21
121.23685,23.86345,0.00010435283,0.2,0.2
121.267395,23.86319,8.736551e-05,0.18,0.18
121.29791,23.862915,6.778538e-05,0.16,0.16
121.32846,23.862648,4.078448e-05,0.22,0.22
121.35901,23.862373,2.4467707e-05,0.36,0.36
121.38953,23.862091,2.1338463e-05,0.4,0.4
121.420074,23.861778,1.5288591e-05,0.42,0.42
121.45062,23.861488,2.0623207e-05,0.54,0.54
121.48114,23.861183,1.1205673e-05,0.71,0.71
121.51169,23.860886,9.119511e-06,0.8,0.8
121.54224,23.860565,6.914139e-06,0.76,0.76
121.572754,23.860222,1.0728836e-06,0.66,0.66
121.6033,23.85991,1.847744e-06,0.55,0.55
121.63385,23.859566,3.0100346e-06,0.41,0.41
121.66437,23.85923,2.0861626e-06,0.31,0.31
121.694916,23.858871,5.364418e-07,0.27,0.27
121.72543,23.858513,6.556511e-07,0.26,0.26
121.75598,23.858162,5.5134296e-07,0.25,0.25
121.7865,23.85778,4.917383e-07,0.25,0.25
121.81705,23.857414,4.0233135e-07,0.25,0.25
121.847595,23.857033,1.7881393e-07,0.25,0.25
121.87811,23.856644,1.4901161e-07,0.25,0.25
121.90866,23.85624,2.3841858e-07,0.26,0.26
121.93918,23.855843,8.940697e-08,0.27,0.27
121.96973,23.85543,8.940697e-08,0.28,0.28
122.000244,23.855034,0.0,0.29,0.29
122.03079,23.854599,2.9802322e-08,0.31,0.31
122.06134,23.85418,0.0,0.34,0.34
119.282135,23.894836,4.7683716e-07,0.65,0.65
119.31268,23.894997,7.1525574e-07,0.64,0.64
119.34323,23.895142,9.536743e-07,0.62,0.62
119.37378,23.895264,9.536743e-07,0.61,0.61
119.40433,23.895393,1.013279e-06,0.6,0.6
119.434875,23.895515,7.748604e-07,0.59,0.59
119.46542,23.895607,1.013279e-06,0.58,0.58
119.49597,23.895737,1.2516975e-06,0.57,0.57
119.52652,23.895851,1.3709068e-06,0.56,0.56
119.55707,23.895943,1.4901161e-06,0.55,0.55
119.587616,23.896011,1.9669533e-06,0.54,0.54
119.618164,23.896095,1.7285347e-06,0.53,0.53
119.64868,23.896187,1.9669533e-06,0.51,0.51
119.67926,23.896248,1.9073486e-06,0.5,0.5
119.70978,23.896324,2.0861626e-06,0.49,0.49
119.74036,23.89637,2.503395e-06,0.48,0.48
119.770874,23.896431,2.6226044e-06,0.47,0.47
119.80145,23.896461,3.2484531e-06,0.46,0.46
119.83197,23.896507,3.4570694e-06,0.46,0.46
119.86255,23.89653,3.7252903e-06,0.45,0.45
119.89307,23.89656,4.4703484e-06,0.45,0.45
119.923645,23.896576,5.543232e-06,0.45,0.45
119.95416,23.896584,6.1392784e-06,0.45,0.45
119.98471,23.896606,7.301569e-06,0.46,0.46
120.01526,23.896606,9.000301e-06,0.47,0.47
120.04581,23.896584,1.001358e-05,0.48,0.48
120.076355,23.896576,1.1920929e-05,0.48,0.48
120.1069,23.89656,1.5377998e-05,0.5,0.5
120.13745,23.89653,1.9788742e-05,0.51,0.51
120.168,23.896507,2.4616718e-05,0.54,0.54
120.19855,23.896461,3.105402e-05,0.56,0.56
120.229095,23.896431,4.130602e-05,0.59,0.59
120.25964,23.89637,5.865097e-05,0.7,0.7
120.29019,23.896324,9.524822e-05,0.98,0.98
120.32074,23.896248,0.00018167496,1.63,1.63
120.35129,23.896187,0.00026249886,2.43,2.43
120.381836,23.896095,0.00032663345,2.41,2.41
120.412384,23.896011,0.00040006638,2.51,2.51
120.44293,23.895943,0.0005836487,2.28,2.28
120.47348,23.895851,0.0007956028,1.86,1.86
120.50403,23.895737,0.0008889437,1.53,1.53
120.53458,23.895607,0.0009621382,1.35,1.35
120.565125,23.895515,0.0010648966,1.27,1.27
120.59567,23.895393,0.0010716915,1.19,1.19
120.62622,23.895264,0.0010857582,1.14,1.15
120.65677,23.895142,0.0010988712,1.37,1.37
120.68732,23.894997,0.001095295,1.26,1.26
120.717865,23.894836,0.0010383129,1.08,1.08
120.74841,23.8947,0.00095671415,0.95,0.95
120.77893,23.894516,0.00091177225,0.86,0.86
120.80951,23.894371,0.0008434057,0.74,0.74
120.84003,23.894188,0.00076293945,0.67,0.67
120.870605,23.894012,0.0007082224,0.63,0.63
120.90112,23.893837,0.0006367564,0.6,0.6
120.93167,23.893639,0.00056648254,0.56,0.56
120.96222,23.89344,0.00050246716,0.51,0.51
120.99277,23.893242,0.00042268634,0.43,0.43
121.023315,23.893028,0.00036910176,0.39,0.39
121.05386,23.892815,0.00033426285,0.37,0.37
121.08441,23.892593,0.0002720952,0.33,0.33
121.11496,23.892365,0.0001770854,0.25,0.25
121.14551,23.892128,0.00011356175,0.19,0.19
121.176056,23.891876,0.00012074411,0.2,0.2
121.206604,23.891647,0.00013022125,0.23,0.23
121.23712,23.89138,0.00011919439,0.22,0.22
121.26767,23.891113,9.851158e-05,0.19,0.19
121.29822,23.890854,6.8336725e-05,0.18,0.18
121.328766,23.890572,3.2544136e-05,0.28,0.28
121.359314,23.890305,2.6255846e-05,0.32,0.32
121.38986,23.890015,3.0398369e-05,0.27,0.27
121.42041,23.889717,3.4064054e-05,0.26,0.26
121.45093,23.889404,1.5884638e-05,0.42,0.42
121.48151,23.889107,1.2695789e-05,0.67,0.67
121.512024,23.88881,1.2755394e-05,0.82,0.82
121.54257,23.888489,1.3113022e-06,0.83,0.83
121.57312,23.888168,2.3841858e-07,0.78,0.78
121.60367,23.887833,8.583069e-06,0.59,0.59
121.63422,23.887482,1.5497208e-06,0.46,0.46
121.664734,23.887154,1.4603138e-06,0.33,0.33
121.69528,23.886795,7.4505806e-07,0.28,0.28
121.72583,23.886436,7.1525574e-07,0.26,0.26
121.75638,23.886078,3.874302e-07,0.25,0.25
121.78693,23.885704,5.662441e-07,0.25,0.25
121.817444,23.885323,4.7683716e-07,0.25,0.25
121.84802,23.884949,2.682209e-07,0.25,0.25
121.87854,23.88456,1.7881393e-07,0.26,0.26
121.90909,23.884163,0.0,0.27,0.27
121.93964,23.883766,1.1920929e-07,0.27,0.27
121.97015,23.883354,1.7881393e-07,0.29,0.29
122.0007,23.882935,5.9604645e-08,0.3,0.3
122.03125,23.882523,-5.9604645e-08,0.31,0.31
122.0618,23.882095,0.0,0.34,0.34
119.28198,23.922775,6.556511e-07,0.67,0.67
119.31253,23.922913,6.556511e-07,0.65,0.65
119.34308,23.923058,7.1525574e-07,0.64,0.64
119.37363,23.923195,7.1525574e-07,0.63,0.63
119.404175,23.923317,6.556511e-07,0.62,0.62
119.43475,23.923439,9.536743e-07,0.61,0.61
119.4653,23.923561,1.1920929e-06,0.6,0.6
119.49585,23.92366,1.0728836e-06,0.59,0.59
119.5264,23.923767,1.1920929e-06,0.58,0.58
119.556946,23.923874,1.3113022e-06,0.56,0.56
119.587524,23.92395,1.4305115e-06,0.55,0.55
119.61807,23.924019,1.5497208e-06,0.54,0.54
119.64862,23.92411,1.6093254e-06,0.53,0.53
119.67917,23.924171,2.0861626e-06,0.51,0.51
119.70972,23.924248,2.0861626e-06,0.5,0.5
119.740295,23.924301,2.0861626e-06,0.49,0.49
119.77084,23.924347,2.4735928e-06,0.48,0.48
119.80139,23.924393,2.682209e-06,0.47,0.47
119.83194,23.92443,3.0398369e-06,0.46,0.46
119.86249,23.924454,3.5464764e-06,0.46,0.46
119.89307,23.924484,4.261732e-06,0.45,0.45
119.923615,23.9245,4.5895576e-06,0.45,0.45
119.95416,23.924515,5.90086e-06,0.45,0.45
119.98471,23.92453,6.5863132e-06,0.46,0.46
120.01526,23.92453,7.987022e-06,0.48,0.48
120.04584,23.924515,9.536743e-06,0.51,0.51
120.076385,23.9245,1.1056662e-05,0.48,0.48
120.10693,23.924484,1.385808e-05,0.5,0.5
120.13748,23.924454,1.7404556e-05,0.51,0.51
120.16803,23.92443,2.2530556e-05,0.54,0.54
120.19861,23.924393,2.8789043e-05,0.56,0.56
120.22916,23.924347,3.629923e-05,0.57,0.57
120.259705,23.924301,5.120039e-05,0.64,0.64
120.29025,23.924248,7.092953e-05,0.85,0.85
120.3208,23.924171,0.00013649464,1.39,1.39
120.35138,23.92411,0.00024604797,2.46,2.46
120.38193,23.924019,0.00031471252,2.43,2.43
120.412476,23.92395,0.00038051605,2.6,2.6
120.44302,23.923874,0.0005428791,2.4,2.4
120.47357,23.923767,0.0007765293,1.98,1.98
120.50415,23.92366,0.0008870363,1.54,1.54
120.5347,23.923561,0.0009548664,1.35,1.35
120.56525,23.923439,0.0010631084,1.31,1.31
120.595795,23.923317,0.0011202097,1.21,1.22
120.62634,23.923195,0.0011640787,1.16,1.16
120.65692,23.923058,0.0011550188,1.51,1.51
120.68747,23.922913,0.0011364222,1.21,1.21
120.71802,23.922775,0.0010585785,1.01,1.02
120.748566,23.922623,0.000983119,0.92,0.92
120.77911,23.922462,0.0009213686,0.83,0.83
120.80969,23.922295,0.0008506179,0.72,0.72
120.84024,23.922112,0.0007612109,0.65,0.65
120.87079,23.921944,0.0007226467,0.63,0.63
120.90134,23.92176,0.0006737709,0.61,0.61
120.931885,23.92157,0.00062185526,0.6,0.6
120.96246,23.921364,0.0005801916,0.59,0.59
120.99298,23.921165,0.00048297644,0.5,0.5
121.02356,23.92096,0.00038778782,0.41,0.41
121.05411,23.920738,0.00033465028,0.37,0.37
121.084656,23.920525,0.00028532743,0.34,0.34
121.115204,23.920288,0.0002169609,0.29,0.29
121.14575,23.92006,0.00016462803,0.24,0.24
121.17633,23.919815,0.00015929341,0.25,0.25
121.20685,23.91957,0.00014534593,0.24,0.24
121.23743,23.91932,0.00013123453,0.23,0.23
121.267975,23.919044,0.000103503466,0.2,0.2
121.29852,23.918785,7.838011e-05,0.18,0.18
121.32907,23.918503,4.3824315e-05,0.23,0.23
121.35962,23.91822,4.196167e-05,0.23,0.23
121.39017,23.917946,3.8653612e-05,0.19,0.2
121.420715,23.917648,3.2931566e-05,0.22,0.22
121.451294,23.917343,7.1525574e-06,0.38,0.38
121.48181,23.917046,8.46386e-06,0.63,0.63
121.51239,23.916725,5.90086e-06,0.83,0.83
121.54294,23.916397,7.1525574e-07,0.92,0.92
121.57349,23.916092,-8.940697e-06,0.96,0.96
121.604034,23.915749,4.6491623e-06,0.69,0.69
121.63458,23.91542,3.33786e-06,0.54,0.54
121.66513,23.915077,1.937151e-06,0.35,0.35
121.69568,23.914734,8.046627e-07,0.3,0.3
121.72623,23.914375,6.556511e-07,0.27,0.27
121.756775,23.914001,5.662441e-07,0.26,0.26
121.78732,23.913628,4.7683716e-07,0.25,0.25
121.81787,23.913246,3.874302e-07,0.26,0.26
121.84842,23.912872,3.874302e-07,0.26,0.26
121.87897,23.912483,1.7881393e-07,0.26,0.26
121.909515,23.912086,5.9604645e-08,0.27,0.27
121.94006,23.91169,1.1920929e-07,0.28,0.28
121.97061,23.9113,1.7881393e-07,0.29,0.29
122.00116,23.910873,1.1920929e-07,0.3,0.3
122.03171,23.910446,0.0,0.31,0.31
122.062256,23.910019,-2.9802322e-08,0.34,0.34
119.2818,23.950699,2.9802322e-07,0.68,0.68
119.31238,23.950867,3.5762787e-07,0.67,0.67
119.342926,23.950981,8.34465e-07,0.66,0.66
