經度,緯度,最大小時平均值差值(ppb),背景模擬濃度(ppb),增量後模擬濃度(ppb)
119.30716,24.87265,1.6689300537109375e-06,1.82,1.82
119.33795,24.872787,3.2186508178710938e-06,1.92,1.92
119.368744,24.872917,4.649162292480469e-06,2.0,2.0
119.399536,24.873062,5.245208740234375e-06,2.01,2.01
119.43033,24.873177,2.9802322387695312e-06,1.88,1.88
119.46112,24.873291,2.6226043701171875e-06,1.89,1.89
119.49191,24.873405,9.894371032714844e-06,1.37,1.37
119.522705,24.873505,4.649162292480469e-06,1.39,1.39
119.5535,24.873596,4.887580871582031e-06,1.35,1.35
119.58429,24.87368,5.7220458984375e-06,1.9,1.9
119.61508,24.873772,2.9802322387695312e-06,1.92,1.92
119.645874,24.873856,2.384185791015625e-06,2.12,2.12
119.67667,24.873924,6.4373016357421875e-06,2.11,2.11
119.70746,24.873978,3.5762786865234375e-06,2.07,2.07
119.73825,24.874039,4.76837158203125e-06,1.04,1.04
119.76904,24.874092,6.079673767089844e-06,1.0,1.0
119.799835,24.874138,5.7220458984375e-06,0.97,0.97
119.83063,24.874176,5.364418029785156e-06,0.92,0.92
119.86142,24.874207,6.377696990966797e-06,0.85,0.85
119.89221,24.87423,6.020069122314453e-06,0.78,0.78
119.923004,24.87426,6.139278411865234e-06,0.72,0.72
119.9538,24.87426,6.854534149169922e-06,0.68,0.68
119.98459,24.874283,8.344650268554688e-06,0.65,0.65
120.01538,24.874283,9.47713851928711e-06,0.62,0.62
120.0462,24.87426,1.0669231414794922e-05,0.57,0.57
120.076965,24.87426,1.1861324310302734e-05,0.5,0.5
120.10779,24.87423,1.475214958190918e-05,0.44,0.44
120.13855,24.874207,1.8328428268432617e-05,0.42,0.42
120.16937,24.874176,2.378225326538086e-05,0.41,0.41
120.200134,24.874138,3.197789192199707e-05,0.4,0.4
120.23096,24.874092,4.363059997558594e-05,0.39,0.39
120.26172,24.874039,6.0617923736572266e-05,0.36,0.36
120.29254,24.873978,7.641315460205078e-05,0.32,0.32
120.32333,24.873924,9.834766387939453e-05,0.33,0.33
120.354126,24.873856,0.00013336539268493652,0.38,0.38
120.38492,24.873772,0.00017753243446350098,0.45,0.45
120.41571,24.87368,0.00021839141845703125,0.5,0.5
120.4465,24.873596,0.00023424625396728516,0.51,0.51
120.477295,24.873505,0.00022917985916137695,0.53,0.53
120.50809,24.873405,0.00018537044525146484,0.56,0.56
120.53888,24.873291,0.00017496943473815918,0.5,0.5
120.56967,24.873177,0.0001767277717590332,0.32,0.33
120.600464,24.873062,0.00020056962966918945,0.35,0.35
120.631256,24.872917,0.0002142190933227539,0.86,0.86
120.66205,24.872787,0.00030809640884399414,0.54,0.54
120.69284,24.87265,0.0003631711006164551,0.89,0.89
120.72363,24.87249,0.0004011392593383789,0.88,0.88
120.754425,24.872353,0.0005692243576049805,0.89,0.89
120.78522,24.872192,0.0007702112197875977,1.42,1.42
120.81601,24.87201,0.000517725944519043,0.95,0.95
120.8468,24.87185,0.0006965398788452148,1.08,1.08
120.877594,24.871674,0.0045623779296875,1.22,1.23
120.90839,24.871475,0.022393465042114258,1.83,1.85
120.93918,24.871284,0.036214590072631836,2.97,3.0
120.96997,24.871094,0.04857015609741211,3.45,3.5
121.00076,24.870872,0.044589996337890625,4.47,4.52
121.031555,24.870674,0.029596328735351562,3.51,3.54
121.06235,24.870453,0.02593994140625,3.0,3.03
121.09314,24.870224,0.020328760147094727,2.47,2.49
121.12393,24.870003,0.018700122833251953,0.5,0.52
121.154724,24.869751,0.014151692390441895,1.97,1.98
121.185486,24.869522,0.013696432113647461,2.7,2.71
121.21631,24.86927,0.015596866607666016,2.74,2.76
121.24707,24.869003,0.015199482440948486,0.93,0.95
121.27789,24.868744,0.013293623924255371,0.96,0.97
121.308655,24.868484,0.011359930038452148,1.03,1.04
121.33945,24.868202,0.00950467586517334,1.71,1.72
121.37024,24.867912,0.007098674774169922,1.46,1.47
121.40103,24.86763,0.006023764610290527,1.47,1.48
121.43182,24.86734,0.004792392253875732,0.87,0.88
121.462616,24.867027,0.005156666040420532,0.25,0.26
121.49341,24.866714,0.0035473108291625977,0.81,0.81
121.5242,24.866402,0.003518223762512207,1.69,1.69
121.55499,24.866089,0.0036444664001464844,1.8,1.8
121.585754,24.86576,0.005237758159637451,0.07,0.08
121.61658,24.865417,0.004561945796012878,0.15,0.15
121.64734,24.865082,0.003703400492668152,0.24,0.24
121.67813,24.86473,0.0036531686782836914,0.35,0.35
121.70892,24.86438,0.003050565719604492,1.86,1.86
121.739716,24.864021,0.0035021454095840454,0.12,0.12
121.77051,24.863655,0.0033652186393737793,0.16,0.16
121.8013,24.863289,0.00248013436794281,0.2,0.2
121.83209,24.862907,0.0018254220485687256,0.19,0.19
121.862854,24.862534,0.0009248703718185425,0.15,0.15
121.89365,24.862137,0.0005815625190734863,0.13,0.13
121.92444,24.861732,0.0007605105638504028,0.12,0.12
121.95523,24.861313,0.0007935613393783569,0.15,0.15
121.98602,24.860916,0.0006653368473052979,0.47,0.47
122.016785,24.860489,0.0011387467384338379,0.88,0.88
122.04758,24.860077,0.0008549690246582031,1.03,1.03
122.07837,24.85965,0.0006072521209716797,1.06,1.06
119.276184,24.900436,1.1920928955078125e-06,2.17,2.17
119.30701,24.900581,9.5367431640625e-07,1.36,1.36
119.3378,24.900726,2.0265579223632812e-06,1.99,1.99
119.36859,24.900848,3.337860107421875e-06,2.0,2.0
119.39938,24.900993,5.7220458984375e-06,2.02,2.02
119.430176,24.901115,4.76837158203125e-06,2.03,2.03
119.461,24.901237,2.9802322387695312e-06,1.57,1.57
119.49179,24.901337,2.0265579223632812e-06,1.35,1.35
119.52258,24.901436,8.463859558105469e-06,1.37,1.37
119.553406,24.901543,2.384185791015625e-06,1.34,1.34
119.5842,24.901642,4.172325134277344e-06,1.37,1.37
119.61499,24.901703,7.033348083496094e-06,1.92,1.92
119.64578,24.901794,2.1457672119140625e-06,1.44,1.44
119.676575,24.901863,3.337860107421875e-06,2.14,2.14
119.7074,24.901932,8.821487426757812e-06,2.12,2.12
119.73819,24.901993,2.9802322387695312e-06,1.43,1.43
119.76898,24.902023,4.410743713378906e-06,1.04,1.04
119.799805,24.902061,4.410743713378906e-06,1.01,1.01
119.8306,24.902107,3.7550926208496094e-06,0.98,0.98
119.86139,24.90213,4.5299530029296875e-06,0.93,0.93
119.89221,24.902176,5.364418029785156e-06,0.85,0.85
119.923004,24.902191,5.364418029785156e-06,0.78,0.78
119.9538,24.902214,5.662441253662109e-06,0.72,0.72
119.98459,24.902214,6.258487701416016e-06,0.67,0.67
120.01538,24.902214,7.152557373046875e-06,0.65,0.65
120.0462,24.902214,8.702278137207031e-06,0.65,0.65
120.076996,24.902191,9.715557098388672e-06,0.59,0.59
120.10779,24.902176,1.1354684829711914e-05,0.49,0.49
120.13861,24.90213,1.4573335647583008e-05,0.44,0.44
120.1694,24.902107,1.71661376953125e-05,0.43,0.43
120.200195,24.902061,2.3305416107177734e-05,0.41,0.41
120.23099,24.902023,3.580749034881592e-05,0.17,0.17
120.26178,24.901993,5.494058132171631e-05,0.2,0.2
120.2926,24.901932,7.027387619018555e-05,0.25,0.25
120.323395,24.901863,9.119510650634766e-05,0.31,0.31
120.35419,24.901794,0.00012290477752685547,0.36,0.36
120.38501,24.901703,0.00016546249389648438,0.43,0.43
120.4158,24.901642,0.00021129846572875977,0.49,0.49
120.446594,24.901543,0.00023233890533447266,0.52,0.52
120.47742,24.901436,0.0002225041389465332,0.53,0.53
120.50821,24.901337,0.0001876354217529297,0.55,0.55
120.539,24.901237,0.00017702579498291016,0.51,0.51
120.56979,24.901115,0.0001690387725830078,0.51,0.51
120.600586,24.900993,0.00018140673637390137,0.34,0.34
120.63141,24.900848,0.00020638108253479004,0.37,0.37
120.6622,24.900726,0.00027567148208618164,0.89,0.9
120.69299,24.900581,0.00032973289489746094,0.91,0.91
120.723785,24.900436,0.00037723779678344727,0.91,0.91
120.75458,24.900284,0.00047218799591064453,0.94,0.94
120.7854,24.900116,0.00042557716369628906,1.0,1.0
120.81619,24.899963,0.0004363059997558594,1.14,1.14
120.846985,24.89978,0.0005776882171630859,1.2,1.2
120.87781,24.899612,0.0024619102478027344,1.37,1.38
120.9086,24.899406,0.012733101844787598,1.81,1.83
120.93939,24.899223,0.032012939453125,2.4,2.43
120.970184,24.89901,0.04544687271118164,3.5,3.55
121.00098,24.898819,0.03708362579345703,4.73,4.77
121.0318,24.898605,0.02927875518798828,3.73,3.76
121.06259,24.898384,0.023859739303588867,2.75,2.78
121.09338,24.89817,0.021161556243896484,2.42,2.44
121.124176,24.897934,0.017638444900512695,2.48,2.5
121.15497,24.89769,0.013753652572631836,2.42,2.43
121.18579,24.897446,0.013607978820800781,2.48,2.5
121.21658,24.89721,0.013584375381469727,2.63,2.64
121.247375,24.896957,0.018581271171569824,0.96,0.97
121.27817,24.896675,0.023819804191589355,1.23,1.26
121.30896,24.896416,0.03282356262207031,1.28,1.31
121.33978,24.896141,0.013352036476135254,1.31,1.32
121.370544,24.895866,0.009879589080810547,1.8,1.81
121.40137,24.895561,0.011982917785644531,0.59,0.61
121.43216,24.895271,0.005297422409057617,1.71,1.72
121.46295,24.894966,0.004062175750732422,2.16,2.17
121.493744,24.894669,0.0051909685134887695,0.68,0.69
121.524536,24.894333,0.008105158805847168,0.66,0.66
121.55536,24.89402,0.0041272640228271484,2.14,2.15
121.58612,24.893692,0.004138611257076263,0.05,0.05
121.61694,24.893356,0.00679054856300354,0.1,0.1
121.647736,24.893005,0.005167871713638306,0.11,0.12
121.67853,24.892677,0.004621259868144989,0.11,0.11
121.70932,24.892319,0.003883473575115204,0.1,0.1
121.74011,24.891975,0.003813624382019043,0.13,0.13
121.770905,24.891602,0.0029587894678115845,0.19,0.19
121.8017,24.891235,0.0023338794708251953,1.71,1.71
121.83249,24.890854,0.0019196569919586182,0.17,0.17
121.86328,24.890472,0.001561388373374939,0.17,0.17
121.894104,24.890076,0.001183733344078064,0.16,0.16
121.924866,24.889679,0.001139029860496521,0.16,0.16
121.95569,24.889267,0.0007665008306503296,0.11,0.11
121.98648,24.888855,0.0008535385131835938,0.68,0.68
122.01727,24.888435,0.001100301742553711,1.08,1.08
122.048065,24.888016,0.0006840229034423828,1.17,1.17
122.07886,24.88758,0.00047075748443603516,0.31,0.31
119.27603,24.928368,1.6689300537109375e-06,1.65,1.65
119.30682,24.928535,1.5497207641601562e-06,1.63,1.63
119.33765,24.928658,1.9073486328125e-06,1.85,1.85
119.36844,24.928795,2.384185791015625e-06,2.0,2.0
119.39926,24.928925,3.814697265625e-06,2.02,2.02
119.43005,24.929054,5.7220458984375e-06,2.03,2.03
119.46088,24.929169,4.0531158447265625e-06,2.05,2.05
119.49167,24.929283,3.4570693969726562e-06,1.88,1.88
119.52249,24.929382,7.033348083496094e-06,1.36,1.36
119.55328,24.929482,1.6689300537109375e-06,1.94,1.94
119.58411,24.929573,2.6226043701171875e-06,1.37,1.37
119.6149,24.92965,4.410743713378906e-06,1.4,1.4
119.64572,24.929718,3.2186508178710938e-06,1.43,1.43
119.67651,24.929787,1.3113021850585938e-06,1.13,1.13
119.70734,24.929855,4.0531158447265625e-06,2.15,2.15
119.73813,24.929916,1.9073486328125e-06,1.55,1.55
119.76895,24.92997,2.5033950805664062e-06,1.08,1.08
119.79974,24.930016,3.4570693969726562e-06,1.05,1.05
119.83057,24.930061,3.337860107421875e-06,1.02,1.02
119.86136,24.930092,3.039836883544922e-06,1.0,1.0
119.89215,24.9301,3.7550926208496094e-06,0.93,0.93
119.92297,24.93013,4.172325134277344e-06,0.85,0.85
119.9538,24.930145,4.649162292480469e-06,0.78,0.78
119.98459,24.930145,5.066394805908203e-06,0.72,0.72
120.01538,24.930145,5.424022674560547e-06,0.68,0.68
120.0462,24.930145,6.079673767089844e-06,0.71,0.71
120.07703,24.93013,1.0073184967041016e-05,0.65,0.65
120.10782,24.9301,1.0967254638671875e-05,0.59,0.59
120.13861,24.930092,1.1056661605834961e-05,0.49,0.49
120.16943,24.930061,1.436471939086914e-05,0.45,0.45
120.20026,24.930016,1.8805265426635742e-05,0.16,0.16
120.23105,24.92997,2.893805503845215e-05,0.17,0.17
120.26184,24.929916,4.8860907554626465e-05,0.19,0.19
120.29266,24.929855,6.492435932159424e-05,0.23,0.23
120.32349,24.929787,8.365511894226074e-05,0.29,0.29
120.35428,24.929718,0.00011244416236877441,0.34,0.34
120.38507,24.92965,0.00015237927436828613,0.41,0.41
120.41589,24.929573,0.0002003312110900879,0.47,0.47
120.44672,24.929482,0.0002295374870300293,0.51,0.51
120.47751,24.929382,0.00022298097610473633,0.54,0.54
120.5083,24.929283,0.0001831650733947754,0.54,0.54
120.53912,24.929169,0.0001780390739440918,0.52,0.52
120.56995,24.929054,0.0001710057258605957,0.52,0.52
120.60074,24.928925,0.00015911459922790527,0.32,0.32
120.63153,24.928795,0.0001907944679260254,0.79,0.79
120.66235,24.928658,0.00024455785751342773,0.86,0.86
120.693146,24.928535,0.00032150745391845703,0.93,0.93
120.72397,24.928368,0.0003458261489868164,0.96,0.96
120.75476,24.928207,0.0003929734230041504,0.9,0.9
120.78558,24.92807,0.0003910660743713379,0.95,0.95
120.816376,24.927895,0.0004107952117919922,0.98,0.98
120.8472,24.927727,0.0004642009735107422,1.53,1.53
120.87799,24.927536,0.0015006065368652344,1.46,1.46
120.90881,24.92736,0.004709720611572266,1.72,1.73
120.939606,24.927155,0.025365591049194336,2.08,2.11
120.9704,24.926964,0.040174245834350586,3.47,3.51
121.00122,24.92675,0.032260894775390625,4.34,4.37
121.03201,24.926552,0.02989935874938965,3.8,3.83
121.062836,24.926323,0.022967815399169922,2.79,2.81
121.09363,24.926094,0.02143073081970215,2.39,2.41
121.12445,24.925858,0.016496896743774414,2.48,2.5
121.15524,24.925621,0.013608694076538086,2.53,2.54
121.186035,24.925392,0.01344752311706543,2.51,2.53
121.21686,24.92514,0.01610887050628662,1.27,1.28
121.24765,24.924881,0.021568238735198975,0.88,0.9
121.27847,24.924622,0.01952195167541504,1.45,1.47
121.309265,24.924347,0.019318699836730957,1.57,1.59
121.34009,24.924065,0.011004090309143066,1.59,1.6
121.37088,24.92379,0.024666309356689453,0.67,0.7
121.40167,24.923508,0.008338689804077148,1.31,1.31
121.432495,24.923195,0.005089521408081055,1.86,1.86
121.46329,24.922897,0.004210829734802246,1.63,1.64
121.49408,24.9226,0.005777671933174133,0.18,0.18
121.5249,24.922272,0.007278412580490112,0.31,0.31
121.555695,24.921959,0.00439930334687233,0.06,0.06
121.58649,24.92163,0.010265298187732697,0.1,0.11
121.61731,24.921288,0.008934162557125092,0.11,0.12
121.6481,24.920952,0.008196204900741577,0.17,0.17
121.678894,24.920609,0.006550997495651245,0.15,0.16
121.70972,24.92025,0.0042990222573280334,0.12,0.13
121.74051,24.919914,0.0038666576147079468,0.13,0.13
121.7713,24.919533,0.0028429776430130005,0.19,0.2
121.802124,24.919151,0.002374023199081421,0.22,0.23
121.83292,24.9188,0.0020116567611694336,1.67,1.68
121.86371,24.918396,0.0016917586326599121,0.2,0.2
121.89453,24.918015,0.0015013813972473145,0.19,0.19
121.92532,24.917595,0.0012183189392089844,0.17,0.17
121.956116,24.917198,0.0009352266788482666,0.12,0.13
121.98694,24.916794,0.001106560230255127,0.96,0.96
122.01773,24.916367,0.0009332895278930664,1.26,1.26
122.04852,24.915947,0.0005564093589782715,0.76,0.76
122.079346,24.915504,0.0005735456943511963,0.45,0.45
119.27588,24.956306,1.1920928955078125e-06,2.23,2.23
119.30667,24.956467,1.9073486328125e-06,2.16,2.16
119.337494,24.956604,1.0728836059570312e-06,1.63,1.63
119.368286,24.956734,1.5497207641601562e-06,1.91,1.91
119.39911,24.956879,2.9802322387695312e-06,1.94,1.94
119.42993,24.957008,5.245208740234375e-06,2.04,2.04
119.460754,24.9571,5.245208740234375e-06,2.05,2.05
119.49158,24.957214,3.5762786865234375e-06,2.07,2.07
119.52237,24.957314,8.58306884765625e-06,1.35,1.35
119.55319,24.957413,2.5033950805664062e-06,1.58,1.58
119.583984,24.957489,1.1920928955078125e-06,3.75,3.75
119.61481,24.95758,3.2186508178710938e-06,1.39,1.39
119.64563,24.957664,4.5299530029296875e-06,1.92,1.92
119.67645,24.957733,3.0994415283203125e-06,2.01,2.01
119.707275,24.957794,1.1920928955078125e-06,1.68,1.68
119.73807,24.957848,1.0728836059570312e-06,1.83,1.83
119.76889,24.957916,1.6689300537109375e-06,1.13,1.13
119.79968,24.957947,3.337860107421875e-06,1.98,1.98
119.830505,24.957993,2.6226043701171875e-06,1.05,1.05
119.86133,24.958015,3.337860107421875e-06,2.22,2.22
119.89215,24.958054,2.6226043701171875e-06,1.0,1.0
119.92297,24.958069,3.0994415283203125e-06,0.93,0.93
119.953766,24.958092,3.2782554626464844e-06,0.85,0.85
119.98459,24.958092,4.0531158447265625e-06,0.77,0.77
120.01541,24.958092,4.410743713378906e-06,0.72,0.72
120.0462,24.958092,4.887580871582031e-06,0.69,0.69
120.07703,24.958069,7.092952728271484e-06,0.7,0.7
120.10785,24.958054,1.1324882507324219e-05,0.65,0.65
120.13867,24.958015,1.1563301086425781e-05,0.6,0.6
120.169464,24.957993,1.1339783668518066e-05,0.17,0.17
120.20029,24.957947,1.5988945960998535e-05,0.17,0.17
120.23111,24.957916,2.4840235710144043e-05,0.17,0.17
120.2619,24.957848,4.138052463531494e-05,0.18,0.18
120.292725,24.957794,5.920231342315674e-05,0.21,0.21
120.32355,24.957733,7.56382942199707e-05,0.27,0.27
120.35437,24.957664,0.00010156631469726562,0.32,0.32
120.38519,24.95758,0.00013935565948486328,0.39,0.39
120.415985,24.957489,0.0001876354217529297,0.46,0.46
120.44681,24.957413,0.00022333860397338867,0.5,0.5
120.4776,24.957314,0.00022792816162109375,0.53,0.53
120.50842,24.957214,0.00019085407257080078,0.56,0.56
120.539246,24.9571,0.00017631053924560547,0.53,0.53
120.57007,24.957008,0.00017017126083374023,0.53,0.53
120.60089,24.956879,0.0001494884490966797,0.53,0.53
120.63168,24.956734,0.00018322467803955078,0.78,0.78
120.662506,24.956604,0.000264585018157959,0.84,0.84
120.6933,24.956467,0.0003184080123901367,0.94,0.94
120.72412,24.956306,0.00034493207931518555,0.99,0.99
120.754944,24.95617,0.0003960728645324707,0.99,0.99
120.78577,24.955994,0.0003402233123779297,0.94,0.94
120.81656,24.955849,0.00037384033203125,1.01,1.02
120.84738,24.955658,0.0007604658603668213,0.09,0.09
120.878204,24.955467,0.0011752992868423462,0.13,0.13
120.909,24.955292,0.003520488739013672,1.2,1.2
120.93982,24.955086,0.018800854682922363,1.93,1.95
120.97064,24.954887,0.03160667419433594,3.04,3.07
121.001465,24.954689,0.032613277435302734,4.09,4.12
121.03226,24.954483,0.03064751625061035,3.71,3.74
121.06308,24.95427,0.02485346794128418,3.08,3.1
121.09387,24.954025,0.022578954696655273,2.45,2.47
121.124695,24.953812,0.01967567205429077,0.87,0.89
121.15552,24.95356,0.014600276947021484,3.18,3.19
121.18634,24.953316,0.013175487518310547,2.97,2.98
121.21713,24.95308,0.015531778335571289,0.9,0.92
121.247955,24.952812,0.010867118835449219,2.95,2.96
121.27875,24.95256,0.017058849334716797,2.17,2.19
121.30957,24.952293,0.009722232818603516,3.09,3.1
121.34039,24.952003,0.00821828842163086,3.79,3.8
121.371185,24.951729,0.006787538528442383,3.38,3.39
121.40201,24.951439,0.007562041282653809,1.77,1.77
121.4328,24.951149,0.006276547908782959,0.67,0.67
121.46362,24.950844,0.0059073567390441895,0.56,0.56
121.494446,24.950523,0.008494794368743896,0.46,0.47
121.52524,24.95021,0.009059950709342957,0.19,0.2
121.55606,24.949905,0.006548583507537842,0.39,0.39
121.58685,24.949577,0.008708968758583069,0.2,0.21
121.617676,24.949226,0.011524423956871033,0.17,0.18
121.6485,24.948898,0.007786497473716736,0.15,0.15
121.67929,24.94854,0.007030308246612549,0.13,0.14
121.71011,24.948181,0.0024501457810401917,0.03,0.03
121.740906,24.947823,0.002918936312198639,0.08,0.09
121.77173,24.947464,0.003434985876083374,0.17,0.17
121.80255,24.947083,0.002785041928291321,0.19,0.19
121.83334,24.946709,0.002349451184272766,0.22,0.22
121.864136,24.946327,0.0019988417625427246,0.22,0.22
121.89496,24.945923,0.0016435831785202026,0.21,0.21
121.92578,24.945534,0.0012688934803009033,0.17,0.17
121.95657,24.945137,0.0009286552667617798,0.14,0.14
121.987366,24.94471,0.0012118816375732422,1.24,1.24
122.01819,24.944298,0.0008015036582946777,0.84,0.84
122.04901,24.943886,0.0008029937744140625,0.37,0.37
122.0798,24.943459,0.0005672872066497803,0.39,0.39
119.275696,24.98426,1.3709068298339844e-06,0.82,0.82
119.30652,24.98439,1.1920928955078125e-06,2.24,2.24
119.33734,24.984535,1.430511474609375e-06,2.3,2.3
119.368164,24.984673,1.0728836059570312e-06,1.91,1.91
119.39899,24.98481,2.2649765014648438e-06,1.88,1.88
119.42981,24.984932,2.384185791015625e-06,2.03,2.03
119.46063,24.985046,4.291534423828125e-06,2.05,2.05
119.491455,24.985146,4.291534423828125e-06,2.07,2.07
119.52228,24.98526,3.337860107421875e-06,2.09,2.09
119.5531,24.985352,4.76837158203125e-06,1.88,1.88
119.58392,24.98545,1.7881393432617188e-06,2.0,2.0
119.614716,24.985512,1.9073486328125e-06,2.17,2.17
119.64554,24.985588,4.5299530029296875e-06,2.17,2.17
119.67636,24.985664,3.933906555175781e-06,1.46,1.46
119.707184,24.985733,2.1457672119140625e-06,2.0,2.0
119.73801,24.985794,7.152557373046875e-07,1.15,1.15
119.76883,24.985847,1.430511474609375e-06,2.17,2.17
119.79965,24.985886,1.430511474609375e-06,1.15,1.15
119.830475,24.985924,3.814697265625e-06,1.99,1.99
119.8613,24.985954,1.7881393432617188e-06,1.1,1.1
119.89212,24.985977,4.0531158447265625e-06,2.23,2.23
119.92294,24.986008,1.9073486328125e-06,2.08,2.08
119.953766,24.986023,2.205371856689453e-06,0.93,0.93
119.98459,24.986023,2.8014183044433594e-06,0.85,0.85
120.01541,24.986023,3.6954879760742188e-06,0.78,0.78
120.046234,24.986023,4.231929779052734e-06,0.73,0.73
120.07706,24.986008,4.827976226806641e-06,0.86,0.86
120.10788,24.985977,8.463859558105469e-06,0.7,0.7
120.1387,24.985954,1.1980533599853516e-05,0.66,0.66
120.169525,24.985924,1.1324882507324219e-05,0.61,0.61
120.20032,24.985886,1.430511474609375e-05,0.17,0.17
120.23114,24.985847,2.0518898963928223e-05,0.17,0.17
120.26196,24.985794,3.387033939361572e-05,0.18,0.18
120.292786,24.985733,5.161762237548828e-05,0.2,0.2
120.32361,24.985664,6.727874279022217e-05,0.24,0.24
120.35443,24.985588,8.931756019592285e-05,0.29,0.29
120.385254,24.985512,0.0001253187656402588,0.36,0.36
120.41608,24.98545,0.00017374753952026367,0.43,0.43
120.4469,24.985352,0.0002148449420928955,0.49,0.49
120.47772,24.98526,0.00022935867309570312,0.53,0.53
120.508545,24.985146,0.00020498037338256836,0.55,0.55
120.53937,24.985046,0.0001723766326904297,0.54,0.54
120.57019,24.984932,0.00016766786575317383,0.53,0.53
120.60101,24.98481,0.00015413761138916016,0.53,0.53
120.631836,24.984673,0.00016647577285766602,0.77,0.77
120.66266,24.984535,0.00022560358047485352,0.83,0.83
120.69348,24.98439,0.0003018975257873535,0.92,0.92
120.724304,24.98426,0.0003178119659423828,1.01,1.01
120.75513,24.984085,0.0003095865249633789,1.02,1.02
120.78595,24.983932,0.00032258033752441406,1.11,1.11
120.81677,24.983772,0.0003540515899658203,1.06,1.06
120.847595,24.98359,0.0008534416556358337,0.07,0.07
120.87839,24.983421,0.0014653205871582031,0.1,0.1
120.90921,24.983223,0.001904129981994629,1.27,1.28
120.94003,24.98304,0.012210965156555176,1.82,1.84
120.970856,24.982826,0.02258133888244629,2.61,2.63
121.00168,24.982628,0.030157089233398438,3.16,3.19
121.0325,24.982414,0.030450105667114258,3.68,3.71
121.063324,24.9822,0.026834487915039062,3.29,3.31
121.09415,24.98198,0.02179265022277832,2.54,2.56
121.12494,24.981735,0.014648914337158203,2.32,2.34
121.15576,24.981514,0.014095067977905273,3.07,3.08
121.186584,24.981247,0.011742830276489258,2.95,2.96
121.21741,24.981018,0.010833740234375,3.0,3.01
121.24823,24.980759,0.014396429061889648,1.28,1.29
121.27905,24.980476,0.017313361167907715,0.82,0.84
121.309875,24.980225,0.008862972259521484,4.12,4.13
121.3407,24.979942,0.010020613670349121,1.08,1.09
121.37152,24.979668,0.010078668594360352,1.33,1.34
121.40234,24.979378,0.014637470245361328,1.37,1.39
121.433136,24.979073,0.009875059127807617,1.44,1.45
121.46396,24.978775,0.0069522857666015625,1.51,1.52
121.49478,24.97847,0.00679779052734375,1.49,1.5
121.525604,24.978142,0.0056372880935668945,1.32,1.32
121.5564,24.977829,0.0035332441329956055,0.76,0.76
121.58722,24.977493,0.0031774044036865234,1.88,1.88
121.61804,24.977165,0.0025461912155151367,1.6,1.6
121.648865,24.97683,0.0021681785583496094,2.35,2.36
121.67969,24.976486,0.0030762962996959686,0.05,0.05
121.71051,24.976128,0.002250153571367264,0.04,0.04
121.74133,24.975769,0.003293633460998535,1.11,1.12
121.772125,24.975395,0.0030165761709213257,0.1,0.11
121.80295,24.975029,0.0024945735931396484,2.0,2.0
121.83377,24.974655,0.002112656831741333,0.18,0.18
121.86456,24.974266,0.001864403486251831,0.18,0.18
121.895386,24.97387,0.0015237033367156982,0.15,0.15
121.92621,24.97348,0.0011229217052459717,0.1,0.1
121.95703,24.973068,0.0013309121131896973,0.98,0.98
121.987854,24.972656,0.001207113265991211,0.82,0.82
122.01865,24.972244,0.0015517771244049072,0.32,0.32
122.04947,24.971825,0.0013657212257385254,0.57,0.57
122.08029,24.97139,0.0009992718696594238,0.6,0.6
119.27551,25.012184,8.344650268554688e-07,0.87,0.87
119.306366,25.012337,1.430511474609375e-06,5.52,5.52
119.33719,25.012459,7.152557373046875e-07,2.01,2.01
119.36801,25.012611,1.7881393432617188e-06,1.63,1.63
119.398834,25.012741,2.0265579223632812e-06,1.61,1.61
119.42969,25.012863,8.344650268554688e-07,1.95,1.95
119.46051,25.012978,2.6226043701171875e-06,1.87,1.87
119.49133,25.013084,3.814697265625e-06,2.07,2.07
119.522156,25.013191,4.76837158203125e-06,2.09,2.09
119.55298,25.01329,3.337860107421875e-06,2.11,2.11
119.5838,25.013374,1.6689300537109375e-06,1.57,1.57
119.614624,25.013458,1.9073486328125e-06,1.98,1.98
119.64548,25.01352,3.0994415283203125e-06,2.17,2.17
119.6763,25.013596,2.9802322387695312e-06,1.45,1.45
119.70712,25.01368,2.384185791015625e-06,2.05,2.05
119.737946,25.013725,1.9073486328125e-06,3.26,3.26
119.7688,25.013779,8.344650268554688e-07,0.94,0.94
119.79962,25.013817,1.1920928955078125e-06,1.84,1.84
119.830444,25.013878,1.5497207641601562e-06,1.92,1.92
119.86127,25.013893,1.9073486328125e-06,1.14,1.14
119.89209,25.013908,1.9073486328125e-06,2.27,2.27
119.92291,25.013939,3.5762786865234375e-06,2.25,2.25
119.953735,25.013947,1.7285346984863281e-06,0.99,0.99
119.98459,25.013947,2.086162567138672e-06,0.94,0.94
120.01541,25.013947,2.7418136596679688e-06,0.86,0.86
120.046234,25.013947,3.516674041748047e-06,0.79,0.79
120.07706,25.013939,3.874301910400391e-06,0.74,0.74
120.10791,25.013908,5.245208740234375e-06,0.87,0.87
120.13873,25.013893,8.940696716308594e-06,0.71,0.71
120.169556,25.013878,1.1861324310302734e-05,0.67,0.67
120.20038,25.013817,1.2621283531188965e-05,0.18,0.18
120.2312,25.013779,1.6942620277404785e-05,0.18,0.18
120.262024,25.013725,2.8640031814575195e-05,0.18,0.18
