經度,緯度,年平均值差值(ppb),背景模擬濃度(ppb),增量後模擬濃度(ppb)
121.844635,23.661545,2.0861626e-07,0.39,0.39
121.87512,23.661171,8.940697e-08,0.41,0.41
121.90561,23.660767,1.7881393e-07,0.44,0.44
121.9361,23.66037,-2.9802322e-08,0.47,0.47
121.96658,23.659958,0.0,0.5,0.5
121.99707,23.659554,5.9604645e-08,0.54,0.54
122.02756,23.659142,-1.1920929e-07,0.6,0.6
122.058044,23.658699,0.0,0.7,0.7
119.283264,23.699348,1.1920929e-07,0.55,0.55
119.31378,23.699493,1.1920929e-07,0.54,0.54
119.34427,23.699638,2.3841858e-07,0.53,0.53
119.374756,23.699776,2.9802322e-07,0.52,0.52
119.40527,23.699913,3.5762787e-07,0.51,0.51
119.43576,23.700012,2.3841858e-07,0.5,0.5
119.46628,23.700142,3.2782555e-07,0.49,0.49
119.496765,23.700256,2.3841858e-07,0.48,0.48
119.52728,23.70034,2.682209e-07,0.47,0.47
119.55777,23.70044,4.172325e-07,0.46,0.46
119.58826,23.700531,4.4703484e-07,0.46,0.46
119.618774,23.700638,7.748604e-07,0.47,0.47
119.64926,23.700684,7.1525574e-07,0.43,0.43
119.67975,23.700752,7.748604e-07,0.43,0.43
119.710266,23.700813,1.013279e-06,0.42,0.42
119.74075,23.700874,8.940697e-07,0.42,0.42
119.77124,23.700935,9.834766e-07,0.41,0.41
119.80176,23.700966,1.5497208e-06,0.42,0.42
119.832245,23.70102,2.026558e-06,0.43,0.43
119.86273,23.701042,2.3543835e-06,0.44,0.44
119.89325,23.701065,3.9041042e-06,0.46,0.46
119.92377,23.701088,5.3346157e-06,0.49,0.49
119.954254,23.701096,7.2717667e-06,0.52,0.52
119.98474,23.701096,1.2516975e-05,0.58,0.58
120.01526,23.701096,2.8550625e-05,0.66,0.66
120.045746,23.701096,4.6610832e-05,0.77,0.77
120.07623,23.701088,8.094311e-05,1.05,1.05
120.10675,23.701065,0.00017166138,2.42,2.42
120.13724,23.701042,0.00036907196,5.12,5.12
120.167725,23.70102,0.0005726814,7.73,7.73
120.19824,23.700966,0.0009851456,6.37,6.37
120.22873,23.700935,0.0014026165,2.84,2.84
120.25922,23.700874,0.0031108856,3.49,3.49
120.289734,23.700813,0.0043201447,4.35,4.35
120.32025,23.700752,0.0060157776,5.05,5.06
120.35074,23.700684,0.007884502,5.6,5.61
120.381226,23.700638,0.009661198,5.75,5.76
120.41174,23.700531,0.012149811,7.0,7.01
120.44223,23.70044,0.014210224,7.74,7.76
120.47272,23.70034,0.015216827,13.65,13.66
120.503235,23.700256,0.017086983,10.21,10.22
120.53372,23.700142,0.017305374,9.02,9.04
120.56421,23.700012,0.016778946,8.94,8.95
120.59473,23.699913,0.015083313,11.94,11.95
120.62521,23.699776,0.013453484,8.56,8.57
120.6557,23.699638,0.011561394,7.29,7.3
120.68622,23.699493,0.0078315735,5.35,5.36
120.716705,23.699348,0.0044465065,3.04,3.05
120.74719,23.699196,0.003171444,1.97,1.97
120.77771,23.699066,0.0021784306,1.53,1.53
120.8082,23.698868,0.0017310381,1.19,1.19
120.838684,23.698715,0.0028877258,2.08,2.09
120.8692,23.698532,0.003114462,2.26,2.26
120.89969,23.698341,0.0014093518,0.95,0.96
120.93021,23.69815,0.00047686696,0.42,0.42
120.96069,23.697968,0.00032266974,0.33,0.33
120.99118,23.697746,0.0004580915,0.4,0.4
121.0217,23.697556,0.0005760491,0.45,0.45
121.052185,23.697319,0.00040984154,0.38,0.38
121.08267,23.697105,0.00024405122,0.27,0.27
121.11319,23.696877,0.000243783,0.27,0.27
121.14368,23.696632,0.00023981929,0.27,0.27
121.174164,23.696411,0.00023528934,0.27,0.27
121.20465,23.696144,0.00022062659,0.26,0.26
121.23517,23.6959,0.00018581748,0.25,0.25
121.265656,23.69564,9.9629164e-05,0.44,0.44
121.29614,23.695358,2.18153e-05,0.7,0.7
121.32666,23.695099,6.914139e-06,0.91,0.91
121.35715,23.694824,-7.748604e-06,1.26,1.26
121.387634,23.694519,-1.2993813e-05,1.68,1.68
121.41815,23.69423,-1.2874603e-05,2.64,2.64
121.44864,23.69394,1.1920929e-06,2.54,2.54
121.479126,23.69365,-2.3841858e-06,2.06,2.06
121.50964,23.693329,-2.026558e-06,1.61,1.61
121.54013,23.693,-1.5497208e-06,1.29,1.29
121.57062,23.69268,3.516674e-06,0.88,0.88
121.601105,23.69236,4.5895576e-06,0.69,0.69
121.63159,23.692009,2.8014183e-06,0.54,0.54
121.66211,23.69168,8.6426735e-07,0.43,0.43
121.6926,23.691315,6.556511e-07,0.38,0.38
121.72308,23.690971,6.2584877e-07,0.37,0.37
121.75357,23.690613,3.5762787e-07,0.36,0.36
121.78406,23.690247,3.2782555e-07,0.36,0.36
121.814575,23.689857,8.940697e-08,0.37,0.37
121.84506,23.689491,5.9604645e-08,0.39,0.39
121.87555,23.689102,8.940697e-08,0.41,0.41
121.90604,23.688705,1.1920929e-07,0.43,0.43
121.93652,23.688301,5.9604645e-08,0.46,0.46
121.96704,23.687904,0.0,0.5,0.5
121.99753,23.68747,0.0,0.54,0.54
122.028015,23.687057,0.0,0.6,0.6
122.0585,23.686623,0.0,0.69,0.69
119.28311,23.727272,3.5762787e-07,0.57,0.57
119.31363,23.727432,2.3841858e-07,0.56,0.56
119.34412,23.72757,2.3841858e-07,0.55,0.55
119.37463,23.7277,1.1920929e-07,0.53,0.53
119.40515,23.727829,1.1920929e-07,0.52,0.52
119.43564,23.727959,4.172325e-07,0.51,0.51
119.466156,23.728058,2.9802322e-07,0.5,0.5
119.49664,23.728172,5.9604645e-08,0.49,0.49
119.52716,23.72828,5.066395e-07,0.48,0.48
119.55768,23.728355,5.364418e-07,0.47,0.47
119.588165,23.728455,3.874302e-07,0.47,0.47
119.61868,23.728554,5.662441e-07,0.48,0.48
119.64917,23.728615,7.4505806e-07,0.45,0.45
119.67969,23.728683,5.9604645e-07,0.44,0.44
119.710205,23.728737,8.6426735e-07,0.43,0.43
119.74069,23.728798,8.940697e-07,0.42,0.42
119.77121,23.728851,1.1324883e-06,0.42,0.42
119.8017,23.72889,1.1920929e-06,0.42,0.42
119.832214,23.728935,1.4007092e-06,0.43,0.43
119.86273,23.728966,1.847744e-06,0.44,0.44
119.89322,23.728989,3.0994415e-06,0.46,0.46
119.92374,23.729034,5.3048134e-06,0.48,0.48
119.95422,23.729034,7.033348e-06,0.52,0.52
119.98474,23.729034,9.119511e-06,0.56,0.56
120.01526,23.729034,2.1219254e-05,0.62,0.62
120.045746,23.729034,4.1544437e-05,0.73,0.73
120.07626,23.729034,6.66976e-05,0.96,0.96
120.10675,23.728989,0.00012671947,1.97,1.97
120.13727,23.728966,0.00027418137,4.33,4.33
120.167786,23.728935,0.000500679,8.79,8.79
120.19827,23.72889,0.0008029938,7.79,7.79
120.22879,23.728851,0.0012111664,2.86,2.86
120.25928,23.728798,0.002746582,3.47,3.48
120.289795,23.728737,0.004155159,4.15,4.15
120.32031,23.728683,0.0059485435,4.94,4.95
120.35083,23.728615,0.0077052116,5.75,5.76
120.38132,23.728554,0.009500504,5.7,5.71
120.411804,23.728455,0.012013435,6.52,6.53
120.44232,23.728355,0.014246464,7.29,7.31
120.47284,23.72828,0.015542984,13.32,13.33
120.50336,23.728172,0.017185211,10.55,10.57
120.533844,23.728058,0.017900467,8.76,8.77
120.56433,23.727959,0.017492294,8.35,8.37
120.59485,23.727829,0.016383171,10.73,10.74
120.62537,23.7277,0.0144405365,8.81,8.82
120.65588,23.72757,0.01272583,7.99,8.01
120.68637,23.727432,0.010042191,7.0,7.01
120.71686,23.727272,0.006837845,4.26,4.26
120.747375,23.727135,0.005547762,3.47,3.47
120.77789,23.726982,0.0040893555,2.69,2.69
120.80838,23.726799,0.0033380985,2.02,2.02
120.8389,23.726639,0.0037403107,2.26,2.26
120.869385,23.726456,0.0038161278,2.59,2.6
120.8999,23.726265,0.0024968386,1.38,1.38
120.93042,23.726067,0.0009240508,0.62,0.62
120.96091,23.725883,0.00044116378,0.38,0.39
120.991425,23.72567,0.00051400065,0.41,0.41
121.02191,23.72548,0.0006939471,0.5,0.5
121.05243,23.725273,0.00060525537,0.45,0.45
121.08295,23.725029,0.00038957596,0.35,0.35
121.113434,23.724815,0.00031125546,0.31,0.31
121.14392,23.724556,0.00026369095,0.27,0.27
121.17444,23.724335,0.0002438724,0.26,0.26
121.204956,23.724068,0.0002284944,0.25,0.25
121.23544,23.723824,0.00019018352,0.24,0.24
121.26593,23.723564,0.00012329221,0.4,0.4
121.29645,23.723297,3.5881996e-05,0.64,0.64
121.326965,23.723015,1.0609627e-05,0.87,0.87
121.35745,23.72274,-7.748604e-06,1.24,1.24
121.38797,23.722466,-1.2397766e-05,1.62,1.62
121.41846,23.72216,-1.4781952e-05,2.5,2.5
121.448975,23.721855,-4.529953e-06,3.02,3.02
121.47946,23.721573,-7.1525574e-06,2.42,2.42
121.50998,23.721245,-1.5497208e-06,1.9,1.9
121.54047,23.720924,-1.4305115e-06,1.53,1.53
121.570984,23.720612,3.0994415e-06,1.0,1.0
121.60147,23.720284,4.2915344e-06,0.75,0.75
121.63196,23.71994,2.2649765e-06,0.57,0.57
121.662476,23.719597,5.066395e-07,0.45,0.45
121.69299,23.719238,5.9604645e-07,0.39,0.39
121.72348,23.718895,3.2782555e-07,0.37,0.37
121.75397,23.718521,2.682209e-07,0.37,0.37
121.784485,23.718147,3.5762787e-07,0.36,0.36
121.81497,23.717789,2.3841858e-07,0.37,0.37
121.84549,23.7174,2.9802322e-08,0.39,0.39
121.87598,23.717003,1.4901161e-07,0.41,0.41
121.906494,23.716621,0.0,0.43,0.43
121.93698,23.716225,5.9604645e-08,0.46,0.46
121.96747,23.715797,5.9604645e-08,0.5,0.5
121.997986,23.7154,5.9604645e-08,0.54,0.54
122.02847,23.714973,5.9604645e-08,0.59,0.59
122.05896,23.714546,5.9604645e-08,0.68,0.68
119.28296,23.755203,4.172325e-07,0.59,0.59
119.31348,23.755348,2.9802322e-07,0.58,0.58
119.343994,23.755493,2.9802322e-07,0.56,0.56
119.37448,23.755638,0.0,0.55,0.55
119.405,23.755753,5.9604645e-08,0.54,0.54
119.43552,23.755875,2.9802322e-07,0.53,0.53
119.466034,23.755997,3.5762787e-07,0.52,0.52
119.49652,23.756096,2.3841858e-07,0.5,0.5
119.52704,23.756195,3.874302e-07,0.49,0.49
119.557556,23.756294,4.172325e-07,0.48,0.48
119.58807,23.756393,4.7683716e-07,0.48,0.48
119.61859,23.75647,4.7683716e-07,0.47,0.47
119.64911,23.756538,5.364418e-07,0.46,0.46
119.67963,23.756622,5.364418e-07,0.45,0.45
119.71011,23.756676,8.6426735e-07,0.44,0.44
119.74063,23.75673,9.23872e-07,0.43,0.43
119.77115,23.756783,9.536743e-07,0.43,0.43
119.80167,23.756813,1.013279e-06,0.43,0.43
119.832184,23.756851,1.4305115e-06,0.43,0.43
119.86267,23.756912,1.4603138e-06,0.44,0.44
119.89319,23.75692,2.9206276e-06,0.46,0.46
119.923706,23.756958,4.887581e-06,0.48,0.48
119.95422,23.756966,6.7949295e-06,0.51,0.51
119.98474,23.756966,8.702278e-06,0.55,0.55
120.01526,23.756966,1.347065e-05,0.6,0.6
120.04578,23.756966,3.4034252e-05,0.69,0.69
120.076294,23.756958,5.7399273e-05,0.82,0.82
120.10678,23.75692,8.9883804e-05,1.13,1.13
120.1373,23.756912,0.00018954277,3.01,3.01
120.167816,23.756851,0.00042819977,9.88,9.88
120.19833,23.756813,0.00068855286,9.18,9.18
120.22885,23.756783,0.0010809898,2.65,2.65
120.25934,23.75673,0.002389431,3.26,3.27
120.289856,23.756676,0.003929138,4.21,4.21
120.32037,23.756622,0.005733967,4.93,4.94
120.35089,23.756538,0.0075888634,5.78,5.79
120.38141,23.75647,0.009524822,5.73,5.74
120.41193,23.756393,0.011847496,6.02,6.03
120.442444,23.756294,0.014336109,7.18,7.2
120.47293,23.756195,0.016084671,12.18,12.2
120.50345,23.756096,0.01786995,9.08,9.1
120.533966,23.755997,0.018483162,7.79,7.81
120.56448,23.755875,0.0183177,7.67,7.69
120.595,23.755753,0.017296791,9.87,9.89
120.62549,23.755638,0.015347481,9.68,9.7
120.656006,23.755493,0.0142765045,9.16,9.18
120.68652,23.755348,0.013557434,9.91,9.92
120.71704,23.755203,0.010700226,6.91,6.92
120.74756,23.755058,0.008480549,5.03,5.04
120.778076,23.754898,0.0064463615,3.86,3.87
120.80856,23.75473,0.005064726,2.65,2.66
120.83908,23.754562,0.004389763,2.28,2.28
120.8696,23.754387,0.0045256615,2.71,2.72
120.900116,23.754189,0.003996849,2.13,2.13
120.9306,23.754005,0.0018738508,1.03,1.03
120.96112,23.753815,0.0008806586,0.57,0.57
120.99164,23.753601,0.000757277,0.5,0.5
121.022156,23.753395,0.000872612,0.56,0.56
121.05267,23.75319,0.0007581711,0.52,0.52
121.08319,23.752945,0.0004916489,0.41,0.41
121.11368,23.752739,0.00033974648,0.32,0.32
121.144196,23.752487,0.00028070807,0.27,0.27
121.17471,23.752258,0.00025242567,0.25,0.25
121.2052,23.751991,0.00022147596,0.24,0.24
121.23572,23.751755,0.0001886785,0.26,0.26
121.266235,23.751495,0.00011643767,0.45,0.45
121.29675,23.75122,2.849102e-05,0.7,0.7
121.32727,23.750954,4.9471855e-06,0.91,0.91
121.35776,23.750656,-1.3113022e-06,1.15,1.15
121.388275,23.750381,8.34465e-07,1.35,1.35
121.41879,23.750092,-1.3828278e-05,2.09,2.09
121.44928,23.749794,-5.4836273e-06,3.38,3.38
121.4798,23.749496,-8.583069e-06,2.88,2.88
121.510315,23.749168,-2.1457672e-06,2.13,2.13
121.54083,23.748863,-4.7683716e-07,1.77,1.77
121.57132,23.748535,3.2186508e-06,1.18,1.18
121.60184,23.748215,5.1259995e-06,0.84,0.84
121.632355,23.747879,2.1457672e-06,0.62,0.62
121.66284,23.747536,1.1026859e-06,0.47,0.47
121.69336,23.747177,2.3841858e-07,0.41,0.41
121.72388,23.746803,2.3841858e-07,0.38,0.38
121.754395,23.746445,4.4703484e-07,0.37,0.37
121.78488,23.74607,2.0861626e-07,0.37,0.37
121.8154,23.745712,3.2782555e-07,0.37,0.37
121.84589,23.745323,2.0861626e-07,0.39,0.39
121.8764,23.744926,2.3841858e-07,0.4,0.4
121.90692,23.744522,8.940697e-08,0.43,0.43
121.93744,23.74414,1.1920929e-07,0.46,0.46
121.967926,23.743736,-2.9802322e-08,0.49,0.49
121.99844,23.74334,5.9604645e-08,0.53,0.53
122.02893,23.742897,1.1920929e-07,0.59,0.59
122.05945,23.742493,0.0,0.67,0.67
119.282776,23.783127,-5.9604645e-08,0.6,0.6
119.31329,23.783287,4.172325e-07,0.59,0.59
119.34381,23.783417,1.1920929e-07,0.58,0.58
119.37433,23.783554,2.3841858e-07,0.57,0.57
119.40485,23.783707,4.172325e-07,0.56,0.56
119.435394,23.783798,0.0,0.54,0.54
119.46591,23.78392,2.3841858e-07,0.53,0.53
119.49643,23.784035,2.9802322e-07,0.52,0.52
119.52695,23.784119,3.5762787e-07,0.51,0.51
119.557465,23.784225,6.2584877e-07,0.5,0.5
119.58798,23.784317,4.172325e-07,0.49,0.49
119.6185,23.7844,1.4901161e-07,0.48,0.48
119.64902,23.784477,5.066395e-07,0.47,0.47
119.679535,23.784538,1.0430813e-06,0.46,0.46
119.71005,23.7846,1.0728836e-06,0.45,0.45
119.74057,23.784653,8.6426735e-07,0.44,0.44
119.77109,23.784714,1.1920929e-06,0.44,0.44
119.801636,23.78476,1.1622906e-06,0.43,0.43
119.83215,23.784798,1.4305115e-06,0.43,0.43
119.86267,23.784843,1.66893e-06,0.44,0.44
119.89319,23.784859,2.8908253e-06,0.46,0.46
119.923706,23.784882,3.963709e-06,0.48,0.48
119.95422,23.784882,6.914139e-06,0.51,0.51
119.98474,23.784882,9.059906e-06,0.54,0.54
120.01526,23.784882,1.2278557e-05,0.59,0.59
120.04578,23.784882,2.4735928e-05,0.66,0.66
120.076294,23.784882,4.9710274e-05,0.78,0.78
120.10681,23.784859,7.5280666e-05,0.94,0.94
120.13733,23.784843,0.00013363361,1.53,1.53
120.16785,23.784798,0.00030851364,6.32,6.33
120.198364,23.78476,0.000500679,7.47,7.47
120.22888,23.784714,0.0009686947,2.53,2.53
120.2594,23.784653,0.0019917488,2.76,2.76
120.28992,23.7846,0.003581047,4.12,4.12
120.320435,23.784538,0.005478382,4.85,4.85
120.35095,23.784477,0.007463455,5.67,5.68
120.3815,23.7844,0.009410381,5.79,5.8
120.41202,23.784317,0.0117583275,6.04,6.05
120.442535,23.784225,0.014259338,7.05,7.06
120.47305,23.784119,0.016383171,11.85,11.86
120.50357,23.784035,0.018605232,9.05,9.06
120.53409,23.78392,0.019440651,8.11,8.13
120.564606,23.783798,0.019526005,7.81,7.83
120.59512,23.783707,0.018013,7.93,7.95
120.62564,23.783554,0.016179085,8.5,8.52
120.65616,23.783417,0.015086174,8.45,8.47
120.686676,23.783287,0.016069412,10.8,10.82
120.71719,23.783127,0.014160156,9.18,9.2
120.74771,23.782982,0.0116939545,6.75,6.76
120.77823,23.78283,0.009601593,5.39,5.4
120.80875,23.782654,0.0067927837,3.59,3.59
120.839294,23.782486,0.005509615,2.87,2.87
120.86981,23.782303,0.0055987835,3.5,3.51
120.90033,23.782135,0.0049939156,2.91,2.92
120.93085,23.781929,0.003527999,1.93,1.93
120.961365,23.781754,0.002194643,1.19,1.19
120.99188,23.78154,0.0015129447,0.85,0.85
121.0224,23.781334,0.0011821985,0.7,0.7
121.05292,23.781113,0.00082707405,0.55,0.55
121.083435,23.780876,0.00047776103,0.4,0.4
121.11395,23.780647,0.00032046437,0.32,0.32
121.14447,23.78041,0.00027871132,0.28,0.28
121.17499,23.78019,0.00025954843,0.26,0.26
121.205505,23.779922,0.00021791458,0.25,0.25
121.23602,23.779678,0.00016713142,0.3,0.3
121.26654,23.779427,7.581711e-05,0.52,0.52
121.29706,23.779144,1.4543533e-05,0.73,0.73
121.327576,23.778885,8.165836e-06,0.86,0.86
121.35809,23.778587,5.841255e-06,1.04,1.04
121.38861,23.778305,1.001358e-05,1.27,1.27
121.4191,23.778015,-1.4543533e-05,1.98,1.98
121.449615,23.77771,-2.2411346e-05,3.01,3.01
121.48013,23.77742,-1.3828278e-05,3.24,3.24
121.51065,23.777107,-9.298325e-06,2.59,2.59
121.54117,23.776787,-7.1525574e-07,2.0,2.0
121.571686,23.776459,5.6028366e-06,1.6,1.6
121.6022,23.776115,4.351139e-06,0.96,0.96
121.63272,23.775803,2.682209e-06,0.68,0.68
121.66324,23.775452,9.536743e-07,0.5,0.5
121.693756,23.7751,6.2584877e-07,0.42,0.42
121.72427,23.77475,2.682209e-07,0.39,0.39
121.75476,23.774384,5.066395e-07,0.38,0.38
121.78528,23.774002,3.2782555e-07,0.37,0.37
121.815796,23.773651,2.0861626e-07,0.37,0.37
121.84631,23.77327,1.1920929e-07,0.38,0.38
121.87683,23.772865,1.1920929e-07,0.4,0.4
121.90735,23.772484,1.1920929e-07,0.43,0.43
121.93787,23.77208,0.0,0.45,0.45
121.96838,23.77166,8.940697e-08,0.49,0.49
121.9989,23.771255,1.1920929e-07,0.53,0.53
122.02942,23.770828,0.0,0.58,0.58
122.059906,23.770409,1.1920929e-07,0.67,0.67
119.28262,23.81105,1.7881393e-07,0.62,0.62
119.31314,23.81121,2.3841858e-07,0.61,0.61
119.34369,23.811348,5.9604645e-08,0.6,0.6
119.37421,23.811478,1.1920929e-07,0.59,0.59
119.404724,23.811615,1.1920929e-07,0.58,0.58
119.43524,23.81173,1.7881393e-07,0.56,0.56
119.46579,23.811844,1.1920929e-07,0.55,0.55
119.49631,23.811958,2.9802322e-07,0.54,0.54
119.526825,23.812065,2.3841858e-07,0.53,0.53
119.55737,23.81215,3.5762787e-07,0.51,0.51
119.58789,23.812248,3.5762787e-07,0.5,0.5
119.61841,23.812325,3.874302e-07,0.49,0.49
119.648926,23.812393,5.364418e-07,0.48,0.48
119.679474,23.812477,3.2782555e-07,0.47,0.47
119.70999,23.812523,4.4703484e-07,0.46,0.46
119.74051,23.812576,9.834766e-07,0.45,0.45
119.77106,23.812645,8.6426735e-07,0.44,0.44
119.801575,23.812675,1.1920929e-06,0.44,0.44
119.83209,23.812721,9.834766e-07,0.44,0.44
119.86261,23.81276,1.3411045e-06,0.45,0.45
119.89316,23.812782,2.2947788e-06,0.46,0.46
119.923676,23.812805,3.516674e-06,0.48,0.48
119.95422,23.81282,5.90086e-06,0.5,0.5
119.98474,23.81282,8.761883e-06,0.54,0.54
120.01526,23.81282,1.0192394e-05,0.58,0.58
120.04578,23.81282,1.7464161e-05,0.63,0.63
120.076294,23.812805,4.0590763e-05,0.75,0.75
120.10684,23.812782,6.532669e-05,0.89,0.89
120.13736,23.81276,9.763241e-05,0.92,0.92
120.16791,23.812721,0.00020563602,1.49,1.5
120.198425,23.812675,0.0003926754,2.44,2.44
120.22894,23.812645,0.0008291006,1.9,1.9
120.25946,23.812576,0.0016462803,2.34,2.34
120.29001,23.812523,0.003186226,3.96,3.97
120.320526,23.812477,0.005095482,4.79,4.8
120.35104,23.812393,0.0073432922,5.85,5.86
120.38159,23.812325,0.00930357,5.84,5.85
120.41211,23.812248,0.011524677,5.99,6.0
120.44263,23.81215,0.014205933,6.5,6.51
120.473145,23.812065,0.016617775,11.19,11.2
120.50369,23.811958,0.01883316,9.38,9.4
120.53421,23.811844,0.019716263,8.48,8.5
120.56473,23.81173,0.02020073,8.2,8.22
120.595276,23.811615,0.01910305,8.04,8.06
120.62579,23.811478,0.01703167,7.01,7.03
120.65631,23.811348,0.016567707,7.91,7.92
120.68683,23.81121,0.018296242,11.85,11.86
120.71735,23.81105,0.016545296,11.42,11.44
120.747894,23.810905,0.01397419,8.88,8.89
120.77841,23.810753,0.011813164,7.62,7.64
120.80896,23.810585,0.009511948,6.09,6.1
120.83948,23.81041,0.0074563026,4.98,4.99
120.869995,23.810234,0.006312847,4.46,4.47
120.90051,23.810051,0.004970789,3.3,3.31
120.93103,23.809853,0.0033848286,2.33,2.33
120.96158,23.80967,0.0017707348,1.12,1.12
120.992096,23.809464,0.001214683,0.73,0.73
121.02261,23.809242,0.0010511875,0.64,0.64
121.05316,23.809044,0.00074338913,0.52,0.52
121.08368,23.8088,0.00038570166,0.35,0.35
121.1142,23.808578,0.0002555251,0.27,0.27
121.144714,23.808342,0.00026115775,0.27,0.27
121.17523,23.808113,0.00024679303,0.27,0.27
121.20575,23.807861,0.00019940734,0.26,0.26
121.2363,23.807602,0.00013011694,0.31,0.31
121.266815,23.80735,7.2181225e-05,0.45,0.45
121.29733,23.807083,4.839897e-05,0.57,0.57
121.32785,23.8068,3.1530857e-05,0.72,0.72
121.3584,23.80651,8.34465e-06,1.01,1.01
121.388916,23.806236,4.887581e-06,1.41,1.41
121.41943,23.805939,-1.66893e-05,2.01,2.01
121.44995,23.805641,-2.2649765e-05,2.77,2.77
121.48047,23.805344,-1.0967255e-05,3.57,3.57
121.51099,23.80503,-3.5762787e-06,3.1,3.1
121.541534,23.804703,5.722046e-06,2.33,2.33
121.57205,23.804398,1.04904175e-05,1.77,1.77
121.60257,23.804062,4.7683716e-06,1.08,1.08
121.63309,23.803726,3.4570694e-06,0.77,0.77
121.663605,23.80336,9.536743e-07,0.54,0.54
121.69415,23.803024,5.364418e-07,0.44,0.44
121.72467,23.802673,2.0861626e-07,0.4,0.4
121.75519,23.8023,3.874302e-07,0.38,0.38
121.785706,23.80194,3.2782555e-07,0.37,0.37
121.81622,23.80156,3.2782555e-07,0.37,0.37
121.84674,23.80117,2.3841858e-07,0.39,0.39
121.87726,23.800789,1.4901161e-07,0.4,0.4
121.907776,23.8004,1.4901161e-07,0.43,0.43
121.93829,23.799995,1.4901161e-07,0.45,0.45
121.96881,23.799583,8.940697e-08,0.48,0.48
121.99933,23.799164,1.1920929e-07,0.52,0.52
122.02985,23.798752,5.9604645e-08,0.57,0.57
122.06036,23.798317,0.0,0.66,0.66
119.28247,23.838997,2.9802322e-07,0.64,0.64
119.31299,23.839127,5.364418e-07,0.63,0.63
119.34354,23.839272,2.9802322e-07,0.62,0.62
119.374054,23.839417,2.9802322e-07,0.61,0.61
119.4046,23.839523,1.7881393e-07,0.59,0.59
119.43512,23.839653,2.9802322e-07,0.58,0.58
119.46567,23.839767,5.364418e-07,0.57,0.57
119.496185,23.839859,2.9802322e-07,0.56,0.56
119.52673,23.839981,2.9802322e-07,0.54,0.54
119.55725,23.84008,2.9802322e-07,0.53,0.53
119.5878,23.840164,1.1920929e-07,0.52,0.52
119.61832,23.84024,4.7683716e-07,0.51,0.51
119.648865,23.840317,4.4703484e-07,0.5,0.5
119.67938,23.840385,6.854534e-07,0.48,0.48
119.70993,23.840462,3.874302e-07,0.47,0.47
119.74048,23.840523,1.0430813e-06,0.46,0.46
119.770996,23.840576,9.834766e-07,0.45,0.45
119.80151,23.8406,8.6426735e-07,0.45,0.45
119.83206,23.840645,1.0430813e-06,0.45,0.45
119.86261,23.840675,1.1920929e-06,0.45,0.45
119.89313,23.840698,1.7285347e-06,0.46,0.46
119.923645,23.840721,3.0994415e-06,0.48,0.48
119.95419,23.840721,5.632639e-06,0.5,0.5
119.98474,23.840744,8.225441e-06,0.53,0.53
120.01526,23.840744,1.0192394e-05,0.57,0.57
120.04581,23.840721,1.3530254e-05,0.61,0.62
120.076324,23.840721,3.1411648e-05,0.72,0.72
120.10687,23.840698,5.555153e-05,0.91,0.91
120.13739,23.840675,8.583069e-05,0.87,0.87
120.16794,23.840645,0.00015890598,0.96,0.96
120.198456,23.8406,0.00030004978,1.15,1.15
120.229004,23.840576,0.00064492226,1.43,1.43
120.25952,23.840523,0.001349926,2.09,2.09
120.29007,23.840462,0.002710104,3.72,3.72
120.32059,23.840385,0.004753113,4.7,4.7
120.351135,23.840317,0.007163048,6.11,6.12
120.38165,23.84024,0.009119511,6.08,6.09
120.4122,23.840164,0.011271477,6.28,6.29
120.44275,23.84008,0.014249802,6.55,6.57
120.47327,23.839981,0.016780853,9.91,9.93
120.503784,23.839859,0.019216537,10.35,10.36
120.53433,23.839767,0.020253181,9.08,9.1
120.56488,23.839653,0.021083832,8.84,8.86
120.5954,23.839523,0.020084381,8.47,8.49
120.625916,23.839417,0.019742489,7.68,7.7
120.65646,23.839272,0.018548965,8.41,8.43
120.68701,23.839127,0.019841194,12.8,12.82
120.71753,23.838997,0.018126488,12.41,12.43
120.74805,23.838821,0.0154562,9.48,9.5
120.778595,23.838669,0.012110233,7.4,7.41
120.80914,23.838509,0.008313179,4.69,4.7
120.83966,23.838333,0.0059304237,3.06,3.07
120.87018,23.83815,0.0050065517,2.98,2.98
120.90073,23.837975,0.003954172,2.76,2.76
120.931274,23.837791,0.0022429228,1.82,1.82
120.96179,23.83757,0.0010941029,0.72,0.72
120.99231,23.837372,0.0007568002,0.53,0.53
121.02286,23.837166,0.0007196665,0.54,0.54
121.053375,23.83696,0.00060379505,0.5,0.5
121.08392,23.836746,0.00035867095,0.34,0.34
121.11444,23.836502,0.00022156537,0.23,0.23
121.14499,23.83628,0.00020179152,0.21,0.21
121.17551,23.836021,0.0002143383,0.25,0.25
121.206055,23.835785,0.00017187,0.26,0.26
121.23657,23.835526,0.00012749434,0.29,0.29
121.26709,23.835266,9.9509954e-05,0.33,0.33
121.29764,23.834984,9.0420246e-05,0.36,0.36
121.328156,23.834724,6.252527e-05,0.55,0.55
121.3587,23.834435,2.3841858e-06,1.16,1.16
121.38922,23.83416,-8.106232e-06,1.56,1.56
121.41974,23.833847,-1.5616417e-05,1.99,1.99
121.45029,23.833565,-2.3841858e-05,2.57,2.57
121.480804,23.83326,-1.6450882e-05,3.65,3.65
121.51135,23.83294,0.0,4.02,4.02
